"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"36","external",0,0,0,3118.08757955995,0,46534.48046875,26038160.4221191,20375017,20375016,0,0,0,0,NA
"23","left lung",1,1,1,26738.3056730982,11255.5888671875,33923.2265625,13786223.3212482,12429,12429,332330401.210938,-80.8099605760721,-74.0349183361493,176.068468903371,NA
"25","right lung: cranial lobe",2,2,2,26580.2671904963,12684.619140625,33508.64453125,15503304.8605628,6714,6714,178459913.916992,-118.145367887995,-73.3529937444147,186.891123026512,NA
"9","right lung: middle lobe",3,2,3,26029.5536619068,12962.033203125,32440.421875,16774214.9115575,4820,4820,125462448.650391,-122.428423236515,-86.9010373443983,178.269709543568,NA
"7","right lung: caudal lobe",4,2,4,26350.6923994255,11143.294921875,37278.1171875,13606430.6435748,10287,10287,271069572.712891,-115.62661611743,-69.1660348012054,164.30067074949,NA
"19","right lung: accessory lobe",5,2,5,24438.2948095271,11940.24609375,30343.57421875,11835989.0125229,4181,4181,102176510.598633,-94.5589571872758,-81.4735709160488,171.644821812963,NA
"51","left kidney",6,3,6,23983.4257547118,14719.3310546875,30700.533203125,4977861.2435116,4563,4563,109436371.71875,-83.2235371466141,-78.5393381547228,110.77207977208,NA
"49","right kidney",7,4,7,24168.0065461741,15735,30907.509765625,4663641.84781484,4570,4570,110447789.916016,-110.000218818381,-76.9017505470459,107.818380743982,NA
"43","stomach wall",8,5,8,24194.1608087629,13730.19140625,37662.76171875,9828009.89652246,9514,9514,230183245.93457,-74.5380491906664,-84.5347908345596,125.70264872819,NA
"45","stomach lumen",9,5,9,11198.4820119463,7105.24169921875,22688.953125,5337819.66529927,7553,7553,84582134.6362305,-72.1354428703826,-86.2310340262147,124.411624520058,NA
"3","medial lobe of liver",10,6,10,37902.7216719215,10068.7578125,61976.328125,26027499.7813621,74820,74820,2835881635.49316,-105.911694734028,-103.014982624967,150.985632183908,NA
"2","left lobe of liver ",11,6,11,37845.6662592156,11853.1298828125,48954.6640625,22668497.8418037,41722,41722,1578996887.66699,-76.3234983941326,-93.8855759551316,140.478212933225,NA
"48","right lobe of liver",12,6,12,39843.0836268634,9451.833984375,61433.484375,49498773.1636706,24879,24879,991256077.552734,-119.938100405965,-79.3597813416938,129.565898950922,NA
"30","caudate lobe of liver",13,6,13,32882.7266159998,14244.0234375,40189.34765625,19261826.4951705,11518,11518,378743245.163086,-104.063205417607,-85.8058690744921,124.294148289634,NA
"42","left adrenal",14,7,14,31844.4129679819,20677.712890625,41944.5390625,24368288.932689,712,712,22673222.0332031,-84.3202247191011,-68.2162921348315,122.849719101124,NA
"46","right adrenal",15,8,15,32180.9181910219,16203.4541015625,43623.08984375,26755589.8523692,681,681,21915205.2880859,-107.555066079295,-67.2408223201175,120.738619676946,NA
"39","rectum/hindgut",16,9,16,24913.2759231888,17954.146484375,32038.42578125,6553419.22479593,1665,1665,41480604.4121094,-95.9387387387387,-116.819219219219,88.1603603603604,NA
"16","bladder",17,10,17,22311.9648865589,10811.681640625,35746.0078125,15615917.0947105,3764,3764,83982235.8330078,-98.3108395324123,-115.5151434644,109.834218916047,NA
"14","heart: left ventricle",18,11,18,29306.1720562178,20691.43359375,35408.83203125,3526386.10861929,4268,4268,125078742.335938,-93.7687441424555,-99.8088097469541,183.758200562324,NA
"44","heart: right ventricle",19,11,19,31209.4042801151,22871.802734375,40954.0859375,5176901.6882411,3263,3263,101836286.166016,-103.976402083972,-101.408213300644,186.516089488201,NA
"31","left thymic rudiment",20,12,20,28134.5479218065,18373.365234375,32212.482421875,9282271.65171025,1140,1140,32073384.6308594,-97.3429824561403,-88.1122807017544,211.700877192982,NA
"38","right thymic rudiment",21,13,21,28204.3200133122,19066.09375,32763.703125,10055348.6744097,1162,1162,32773419.8554688,-107.002581755594,-89.1549053356282,211.672977624785,NA
"27","brain: third ventricle",22,14,22,17248.0846131722,10220.7568359375,23507.390625,7769883.0866367,1039,1039,17920759.9130859,-102.935514918191,-124.622714148219,278.378248315688,NA
"41","brain: mesencephalic vesicle",23,14,23,13284.0581601655,7588.685546875,21435.013671875,12254037.642434,9668,9668,128430274.29248,-103.106537029375,-91.5234795200662,308.747310715763,NA
"24","brain: fourth ventricle",24,14,24,14738.0376993962,8872.7099609375,22382.125,6844216.62176362,2774,2774,40883316.578125,-100.936914203317,-81.4351117519827,280.38752703677,NA
"12","brain: cerebral aqueduct",25,14,25,16153.6583415591,9034.32421875,19774.880859375,3478635.4190088,649,649,10483724.2636719,-100.696456086287,-85.5808936825886,291.405238828968,NA
"13","brain: left lateral ventricle",26,14,26,20547.2707434928,11021.2666015625,27954.17578125,15543523.648575,1616,1616,33204389.5214844,-90.7834158415842,-140.836014851485,293.534653465347,NA
"17","brain: right lateral ventricle",27,14,27,18860.5597482305,10339.8525390625,25881.78515625,12966421.2319563,2212,2212,41719558.1630859,-115.150090415913,-144.258137432188,295.734629294756,NA
"26","brain: right olfactory bulb",28,14,28,20311.1652527011,15244.1240234375,25269.611328125,2753945.99501075,1961,1961,39830195.0605469,-113.611422743498,-159.357470678225,272.995410504844,NA
"37","brain: left olfacotory bulb",29,14,29,20421.127136162,14131.486328125,26814.498046875,3911230.26160107,1782,1782,36390448.5566406,-95.1397306397306,-159.469696969697,272.83164983165,NA
"20","brain: right thalamus ",30,14,30,22152.7971527672,13550.10546875,36131.8828125,4671715.57145714,10709,10709,237234304.708984,-110.917172471753,-123.911849845924,292.383882715473,NA
"18","brain: left thalamus",31,14,31,21731.6783651228,13440.193359375,30586.978515625,3760865.05778456,10731,10731,233202640.536133,-94.9382163824434,-124.366508247134,292.617556611686,NA
"28","brain: right hypothamalus ",32,14,32,21944.9901812905,13895.5537109375,29749.4453125,4365806.04842581,7101,7101,155831375.277344,-111.028305872412,-120.573440360513,271.20757639769,NA
"32","brain: left hypothalmus",33,14,33,21596.6023625245,14167.5810546875,29046.462890625,3104216.3034724,7407,7407,159966033.699219,-95.3665451599838,-121.691778047793,271.402187120292,NA
"34","brain: right septal area",34,14,34,19980.4862749008,13566.3408203125,26734.05859375,3605971.81026095,2899,2899,57923429.7109375,-107.806140048293,-143.645050017247,275.394618834081,NA
"50","brain: left septal area",35,14,35,19973.4885256622,14084.1298828125,26142.80078125,3718757.19354253,2697,2697,53868498.5537109,-98.4990730441231,-143.763811642566,275.471264367816,NA
"21","brain: left neopallial cortex abd amygdala",36,14,36,20565.3977860693,13970.140625,37665.92578125,13472300.668245,21755,21755,447400228.835938,-127.307699379453,-132.95766490462,290.239255343599,NA
"10","brain: right neopallial cortex and amygdala",37,14,37,21334.945049026,15820.5849609375,33232.29296875,5978117.99004803,20230,20230,431605938.341797,-81.319871478003,-133.639742956006,290.617301038062,NA
"11","brain: right striatum (caudate-putamen, globus pallidus)",38,14,38,21408.6998968858,16663.5546875,28107.3984375,3448938.29739124,6656,6656,142496306.513672,-124.277043269231,-134.809344951923,282.557241586538,NA
"4","brain: left striatum  (caudate-putamen, globus pallidus)",39,14,39,23697.2116807782,18005.208984375,28832.236328125,2925768.01897041,5802,5802,137491222.171875,-81.8633229920717,-136.373664253706,282.514650120648,NA
"1","brain: right ventricular zone, hippocampus, medial ganglionic eminence, lateral ganglionic ",40,14,40,25432.4225948459,17281.955078125,38772.2578125,12049222.7914361,14657,14657,372763017.972656,-118.549020945623,-139.043665142935,295.411680425735,NA
"47","brain: left ventricular zone, hippocampus, medial ganglionic eminence, lateral ganglionic ",41,14,41,27159.5294478914,19542.287109375,37485.1796875,4617481.37943058,12584,12584,341775518.572266,-88.4427050222505,-139.042355371901,295.039256198347,NA
"29","pons",42,15,42,21947.6054716902,14085.970703125,30772.08984375,4111659.23285803,21921,21921,481113459.544922,-102.22873044113,-96.290223986132,276.655900734456,NA
"6","left cerebellar primordium ",43,16,43,19981.3841632626,14498.294921875,27373,4235648.04261742,5684,5684,113574187.583984,-87.2236101337087,-83.5172413793103,284.097994370162,NA
"5","right cerebellar primordium",44,17,44,19448.092935915,12554.1201171875,27965.40234375,5280152.60625241,6329,6329,123086980.191406,-116.679886237952,-83.2261020698373,283.543845789224,NA
"40","midbrain",45,18,45,20458.7509557852,11007.7509765625,37620.296875,17023155.2720087,33230,33230,679844294.260742,-102.631206740897,-99.3218477279567,306.126692747517,NA
"33","medulla oblongata",46,19,46,20784.8018313172,14206.8955078125,28437.0234375,3516410.90035261,17112,17112,355669528.9375,-102.398901355774,-73.7716222533894,269.061594202899,NA
"35","spinal cord",47,20,47,22709.686817922,12583.5400390625,36297.7734375,6905913.40371754,51026,51026,1158784479.57129,-98.8179555520715,-59.9062242778191,179.806432015051,NA
