"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"36","external",0,0,0,2492.82119257954,0,49556.54296875,26031855.4710325,20461136,20461136,0,0,0,0,NA
"33","left lung",1,1,1,27892.3069141235,9998.25,37370.66015625,21017055.2135012,10894,10894,303858791.522461,-81.9835689370296,-77.5279970626033,174.466036350285,NA
"35","right lung: cranial lobe",2,2,2,27978.1998357957,11378.2265625,36046.375,26201772.5192296,5343,5343,149487521.722656,-118.812090585813,-73.9037993636534,184.779524611641,NA
"30","right lung: middle lobe",3,2,3,28193.8250818282,12449.6552734375,35953.8203125,24976964.7186357,3597,3597,101413188.819336,-123.752571587434,-86.596052265777,177.537392271337,NA
"34","right lung: caudal lobe",4,2,4,28529.0338227831,11491.044921875,35041.47265625,20134452.8036898,8775,8775,250342271.794922,-114.922393162393,-74.4119658119658,164.104387464387,NA
"29","right lung: accessory lobe",5,2,5,25743.4469797363,11196.4521484375,33165.59375,21722598.0046626,3269,3269,84155328.1767578,-95.1893545426736,-85.2863260936066,172.125726521872,NA
"11","left kidney",6,3,6,25944.9031206426,15381.8330078125,34547.16796875,9514218.5024491,3810,3810,98850080.8896484,-83.3923884514436,-93.7249343832021,118.780839895013,NA
"23","right kidney",7,4,7,26942.2896589886,18053.205078125,37580.37890625,10369266.6693834,4165,4165,112214636.429688,-109.520768307323,-92.8629051620648,116.72725090036,NA
"45","stomach wall",8,5,8,26322.6636842944,13553.5439453125,43874.12109375,20059309.379671,8335,8335,219399401.808594,-75.7335332933413,-95.404199160168,135.399040191962,NA
"18","stomach lumen",9,5,9,13394.4823084858,7635.85986328125,25851.576171875,7689944.72604493,3656,3656,48970227.3198242,-72.7308533916849,-96.0757658643326,134.101750547046,NA
"49","medial lobe of liver",10,6,10,43603.0712225858,11609.138671875,59246.59765625,49566009.3867222,51607,51607,2250223696.58398,-107.022535702521,-109.69310364873,157.934233727983,NA
"46","left lobe of liver ",11,6,11,45409.3220066763,13439.1396484375,63467.59765625,63560881.9379481,27896,27896,1266738446.69824,-77.1983438485804,-102.974727559507,148.200745626613,NA
"47","right lobe of liver",12,6,12,44250.3659663665,12141.755859375,61732.5546875,76008559.9338065,17018,17018,753052728.015625,-119.243976965566,-88.6880361969679,136.789987072511,NA
"22","caudate lobe of liver",13,6,13,34884.3258659134,11749.505859375,46631.73828125,39151357.4311219,7689,7689,268225581.583008,-104.392768890623,-96.2863831447523,134.469241773963,NA
"39","left adrenal",14,7,14,32276.8467827418,20754.048828125,41799.390625,20419548.9471126,597,597,19269277.5292969,-85.4020100502513,-82.7805695142379,129.345058626466,NA
"43","right adrenal",15,8,15,34852.2532504562,23940.2265625,43649.86328125,18620625.077821,548,548,19099034.78125,-107.195255474453,-81.2171532846715,126.813868613139,NA
"50","rectum/hindgut",16,9,16,26075.2334441246,19060.212890625,34581.6171875,10015917.4922085,1368,1368,35670919.3515625,-95.8311403508772,-131.826754385965,107.254385964912,NA
"3","bladder",17,10,17,22877.6828381715,9826.96875,32821.953125,17261281.9443876,3553,3553,81284407.1240234,-98.1080776808331,-127.863777089783,127.316070925978,NA
"27","heart: left ventricle",18,11,18,29992.3938931906,13677.31640625,40143.8671875,9658637.94000418,4388,4388,131606624.40332,-94.8156335460346,-102.46969006381,187.012078395624,NA
"25","heart: right ventricle",19,11,19,31254.3857285156,19313.39453125,40961.21875,11611916.2545082,3000,3000,93763157.1855469,-106.000666666667,-103.247333333333,189.972,NA
