"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"39","external",0,0,0,3283.55213629988,0,55763.1640625,33373153.5076283,20378450,20378450,0,0,0,0,NA
"22","left lung",1,1,1,29006.7024578848,10803.3271484375,35318.640625,16592608.2476721,14946,14946,433534174.935547,-83.3495249565101,-74.0490432222668,176.10103037602,NA
"24","right lung: cranial lobe",2,2,2,28650.5865032999,11720.6865234375,37292.53515625,22457296.458643,7924,7924,227027247.452148,-121.100328117113,-74.0824078748107,189.529278142352,NA
"30","right lung: middle lobe",3,2,3,27854.6631188292,11305.8759765625,36892.6875,20436491.9691184,5463,5463,152170024.618164,-123.924583562145,-88.8506315211422,182.088779059125,NA
"16","right lung: caudal lobe",4,2,4,29331.5873918431,11250.0947265625,39903.3984375,21086078.0145722,12462,12462,365530242.077148,-118.345450168512,-71.4745626705184,167.351388220189,NA
"36","right lung: accessory lobe",5,2,5,26716.6470110581,11046.0205078125,33728.98828125,18966671.5072397,4730,4730,126369740.362305,-97.2116279069767,-84.0450317124736,173.966384778013,NA
"2","left kidney",6,3,6,24005.3177160608,16747.849609375,31638.85546875,4187482.30612075,6740,6740,161795841.40625,-87.6185459940653,-92.2789317507418,111.60118694362,NA
"8","right kidney",7,4,7,26539.768186514,15942.1904296875,37298.3046875,11732248.0441882,6220,6220,165077358.120117,-118.147588424437,-92.2872990353698,112.58424437299,NA
"9","stomach wall",8,5,8,25255.855227215,14923.3115234375,39540.40234375,13583363.2701127,11806,11806,298170626.8125,-78.02126037608,-91.0771641538201,129.853464340166,NA
"1","stomach lumen",9,5,9,13110.2265569621,8428.291015625,23976.275390625,7234880.23634492,6172,6172,80916318.3095703,-75.9207712248866,-91.8656837329877,128.289371354504,NA
"21","medial lobe of liver",10,6,10,43050.7923194269,11819.9208984375,59762.1875,64238357.9531331,63833,63833,2748061226.12598,-109.247896855858,-108.707533720803,157.032052386697,NA
"17","left lobe of liver ",11,6,11,41463.6229834384,13392.0263671875,55989.6875,46095921.5460179,43335,43335,1796826101.9873,-78.3819083881389,-100.862697588554,144.808307372793,NA
"19","right lobe of liver",12,6,12,44442.0179716189,12868.0283203125,61297.2421875,86128878.708262,23011,23011,1022655275.54492,-124.137499456782,-86.6922776063622,135.648429012212,NA
"13","caudate lobe of liver",13,6,13,34236.3984169358,12081.125,45447.74609375,24496398.2370792,10210,10210,349553627.836914,-106.569637610186,-94.7565132223311,132.48638589618,NA
"42","left adrenal",14,7,14,34470.4535216855,20985.580078125,45213.9296875,34100638.1020401,709,709,24439551.546875,-91.4823695345557,-78.9633286318759,123.430183356841,NA
"48","right adrenal",15,8,15,34388.7462485366,19501.123046875,47975.83984375,32534329.8911325,694,694,23865789.8964844,-115.387608069164,-78.3515850144092,122.907780979827,NA
"51","rectum/hindgut",16,9,16,24244.8819665667,17817.837890625,34029.0390625,10070579.155292,2011,2011,48756457.6347656,-100.983590253605,-134.058677274988,95.1024365987071,NA
"34","bladder",17,10,17,22824.4205379656,9246.9951171875,34749.61328125,21720765.6703177,4722,4722,107776913.780273,-101.352393053791,-132.184243964422,117.853663701821,NA
"38","heart: left ventricle",18,11,18,31803.3022965466,23602.728515625,36859.77734375,5129353.83123775,2855,2855,90798428.0566406,-94.0633975481611,-101.408406304729,188.455691768827,NA
"14","heart: right ventricle",19,11,19,32310.5253992123,24605.802734375,36685.1328125,4711555.81143394,2047,2047,66139645.4921875,-102.85881778212,-102.787982413288,190.057156814851,NA
"6","left thymic rudiment",20,12,20,28538.9163099564,19180.46484375,33287.171875,9780396.28565476,1075,1075,30679335.0332031,-96.1237209302326,-89.966511627907,212.340465116279,NA
"4","right thymic rudiment",21,13,21,28092.5273778657,20224.123046875,32762.3671875,9013029.93401043,1145,1145,32165943.8476562,-105.606986899563,-91.1703056768559,212.09519650655,NA
"28","brain: third ventricle",22,14,22,18439.040090336,11071.673828125,23812.404296875,7847912.77893239,1238,1238,22827531.6318359,-105.177705977383,-128.438610662359,285.62197092084,NA
