"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"41","external",0,0,0,3486.3680919523,0,57432.796875,39120980.7715026,20354723,20354724,0,0,0,0,NA
"49","left lung",1,1,1,31561.7912337723,10602.484375,42158.7109375,24236220.0593057,15413,15413,486461888.286133,-81.9825472004152,-77.8215143061052,176.226172711348,NA
"26","right lung: cranial lobe",2,2,2,31105.4960934359,14792.228515625,38359.1015625,19331557.163763,9328,9328,290152067.55957,-120.498284734134,-74.982525728988,187.517795883362,NA
"47","right lung: middle lobe",3,2,3,29889.582294291,15323.66015625,37454.72265625,22102782.7494458,5929,5929,177215333.422852,-123.306628436499,-91.4908078934053,181.160060718502,NA
"17","right lung: caudal lobe",4,2,4,30979.0838647656,13675.2080078125,39653.3828125,19558039.8891714,13145,13145,407220057.402344,-117.254393305439,-72.1402814758463,165.697907949791,NA
"51","right lung: accessory lobe",5,2,5,29505.4549174858,10754.1337890625,37807.0078125,23740127.7661318,5678,5678,167531973.021484,-96.3828812962311,-87.5810144417048,173.127333568158,NA
"32","left kidney",6,3,6,28563.9289429012,17967.98828125,40880.63671875,15338150.9714204,6075,6075,173525868.328125,-86.1893004115226,-92.51670781893,109.028477366255,NA
"33","right kidney",7,4,7,25527.4707286875,14225.60546875,39714.81640625,5192030.13063941,7717,7717,196995491.613281,-115.593106129325,-88.5253336788908,107.181806401451,NA
"42","stomach wall",8,5,8,28936.9341399294,14051.4248046875,46114.17578125,21116391.2446147,11343,11343,328231643.949219,-77.465661641541,-91.4093273384466,127.887772194305,NA
"11","stomach lumen",9,5,9,15581.0068685876,10027.111328125,26483.21484375,11269992.4308785,3320,3320,51728942.8037109,-74.7626506024096,-92.2635542168675,126.436746987952,NA
"25","medial lobe of liver",10,6,10,43782.6697926616,12137.951171875,63317.05859375,48705622.8656529,71912,71912,3148499350.12988,-111.255312048059,-108.963761263767,153.71684837023,NA
"23","left lobe of liver ",11,6,11,45342.6009286402,14117.35546875,57665.109375,43536385.5300845,41453,41453,1879586836.29492,-78.513569584831,-101.176078932767,142.438327744675,NA
"27","right lobe of liver",12,6,12,42203.8505256535,12184.4443359375,58404.31640625,55928850.7173556,25757,25757,1087044577.98926,-124.672127965213,-81.4369297666654,132.752416818729,NA
"39","caudate lobe of liver",13,6,13,35991.239753443,13989.15234375,48591.21484375,34313556.9435807,14218,14218,511723446.814453,-107.907863271909,-92.4696863131242,127.703263468842,NA
"43","left adrenal",14,7,14,35850.7045213257,23351.9765625,46757.3984375,32981900.7153849,677,677,24270926.9609375,-87.192023633678,-78.1299852289513,120.392909896603,NA
"21","right adrenal",15,8,15,35763.4350516382,17381.23046875,46625.6328125,43240881.0205446,702,702,25105931.40625,-110.267806267806,-76.445868945869,119.347578347578,NA
"30","rectum/hindgut",16,9,16,27526.9499534301,19952.765625,37767.5,10116102.1306038,1946,1946,53567444.609375,-100.651593011305,-137.655190133607,93.2471736896197,NA
"29","bladder",17,10,17,27699.3708836224,14812.9189453125,52078.07421875,26873425.406983,4601,4601,127444805.435547,-103.574440339057,-134.218430775918,115.613996957183,NA
"38","heart: left ventricle",18,11,18,34361.7936618171,23730.697265625,41439.203125,8412588.360496,2773,2773,95285253.8242188,-96.299314821493,-104.946628200505,185.778579156149,NA
"36","heart: right ventricle",19,11,19,36635.3618798743,26009.53125,48029.37109375,12986226.3196727,2308,2308,84554415.21875,-105.233968804159,-105.867850953206,187.914211438475,NA
"3","left thymic rudiment",20,12,20,31614.3507738855,22548.123046875,35593.11328125,9084100.50036314,1273,1273,40245068.5351562,-98.3629222309505,-93.2207384131972,210.840534171249,NA
"45","right thymic rudiment",21,13,21,31501.3066924517,22874.640625,35898.5,9332192.44012886,1319,1319,41550223.5273438,-108.68840030326,-92.6633813495072,213.465504169826,NA
"13","brain: third ventricle",22,14,22,20506.4877993284,12672.0654296875,28868.873046875,9990142.5445196,1382,1382,28339966.1386719,-105.948625180897,-128.204052098408,286.189580318379,NA
"1","brain: mesencephalic vesicle",23,14,23,14521.5825127407,9115.0068359375,23050.40234375,11851823.5731809,3811,3811,55341750.9560547,-102.531356599318,-91.6943059564419,311.898189451587,NA
"19","brain: fourth ventricle",24,14,24,18429.7187771582,9942.8818359375,26933.708984375,10710191.8626035,2589,2589,47714541.9140625,-101.132869833913,-83.7933565083044,287.533796832754,NA
"50","brain: cerebral aqueduct",25,14,25,20766.9823619914,11546.6298828125,27141.287109375,6929023.98330429,636,636,13207800.7822266,-101.979559748428,-87.6336477987421,298.503144654088,NA
"15","brain: left lateral ventricle",26,14,26,26879.2735512473,13249.1435546875,36375.43359375,22684323.7907009,1408,1408,37846017.1601562,-92.7265625,-140.953125,299.471590909091,NA
"4","brain: right lateral ventricle",27,14,27,25167.6758291061,14327.048828125,33903.9765625,15786045.4125787,1306,1306,32868984.6328125,-121.758805513017,-138.029096477795,300.050535987749,NA
