"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"36","external",0,0,0,3092.00613185732,0,58463.05859375,34932897.4276726,20402231,20402232,0,0,0,0,NA
"34","left lung",1,1,1,29920.6613574935,13965.91015625,38162.5703125,15388887.6850826,14039,14039,420056164.797852,-82.1478025500392,-76.7246242609873,173.455445544554,NA
"35","right lung: cranial lobe",2,2,2,30891.2938435998,11165.083984375,41476.5625,39850967.2156437,8113,8113,250621066.953125,-120.186490817207,-74.0347590287193,183.198446937015,NA
"31","right lung: middle lobe",3,2,3,29352.8713657469,10953.84765625,41417,32328187.2060082,4908,4908,144063892.663086,-124.497147514262,-89.3367970660147,178.279339853301,NA
"33","right lung: caudal lobe",4,2,4,30813.0188038087,11551.9833984375,42200.11328125,35597525.8755747,10686,10686,329267918.9375,-115.745554931686,-74.0192775594235,162.375070185289,NA
"30","right lung: accessory lobe",5,2,5,27160.960115609,10590.6162109375,35091.26171875,19852165.2470556,4306,4306,116955094.257812,-95.256386437529,-86.9976776590804,172.103111936832,NA
"38","left kidney",6,3,6,28081.0831658999,17908.568359375,34234.765625,5956563.47715968,4911,4911,137906199.427734,-88.6536346976176,-94.5937690897984,112.03950315618,NA
"41","right kidney",7,4,7,30462.513237637,15736.310546875,42292.91015625,14508616.4162666,4129,4129,125779717.158203,-116.192540566723,-91.0331799467183,114.010171954468,NA
"42","stomach wall",8,5,8,27723.3154430175,11454.220703125,41440.20703125,14851444.4488796,10696,10696,296528581.978516,-77.287397157816,-95.566660433807,128.48887434555,NA
"51","stomach lumen",9,5,9,13260.7846736062,8242.3466796875,25082.587890625,8039411.36046039,7189,7189,95331781.0185547,-74.8444846292948,-96.4001947419669,126.903185422173,NA
"20","medial lobe of liver",10,6,10,42602.4240669685,11877.4287109375,58374.13671875,43097751.6606494,70056,70056,2984555420.43555,-106.89065890145,-112.316775151308,157.732171405733,NA
"19","left lobe of liver ",11,6,11,41263.2578245821,11965.6611328125,59651.3125,47361003.4558061,43081,43081,1777662410.34082,-79.6974768459414,-105.60458206634,142.952902671711,NA
"47","right lobe of liver",12,6,12,45844.4354298673,12534.984375,62766.1640625,68591866.0884306,20423,20423,936280904.78418,-124.385741565882,-90.685305782696,135.132399745385,NA
"43","caudate lobe of liver",13,6,13,36542.418844178,15461.216796875,51389.6875,21127780.943207,10641,10641,388847878.920898,-109.205995677098,-97.9393853961094,130.003571092942,NA
"7","left adrenal",14,7,14,36121.0256543259,23044.32421875,45938.6015625,30160824.1896282,674,674,24345571.2910156,-89.7848664688427,-82.040059347181,123.057863501484,NA
"11","right adrenal",15,8,15,37750.0794721086,24740.076171875,49578.65625,32670150.2328942,535,535,20196292.5175781,-111.411214953271,-80.5570093457944,123.820560747664,NA
"25","rectum/hindgut",16,9,16,29511.1167927426,20278.201171875,39376.85546875,11398763.1588681,1796,1796,53001965.7597656,-106.260579064588,-133.670935412027,99.0567928730512,NA
"32","bladder",17,10,17,25836.6302703521,7643.0146484375,49719.296875,27253999.5221153,4178,4178,107945441.269531,-105.08089995213,-130.760890378171,121.404021062709,NA
"28","heart: left ventricle",18,11,18,33185.7850918196,22980.205078125,46901.71875,11126279.2517964,3092,3092,102610447.503906,-94.651681759379,-104.264553686934,187.544631306598,NA
"26","heart: right ventricle",19,11,19,34135.7249246729,25245.142578125,42147.04296875,7324245.56520143,1815,1815,61956340.7382812,-103.597245179063,-104.849035812672,189.219834710744,NA
