"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"38","external",0,0,0,3169.02336393005,0,59405.0234375,29732140.6498491,20411773,20411772,0,0,0,0,NA
"49","left lung",1,1,1,28266.8436778857,10407.787109375,37331.13671875,23223349.8541442,11321,11321,320008937.277344,-82.6230015016341,-74.9302181786061,185.486441127109,NA
"2","right lung: cranial lobe",2,2,2,26865.7792901185,13339.810546875,34434.1796875,13185953.332056,5926,5926,159206608.073242,-119.224772190348,-74.3327708403645,198.13989200135,NA
"27","right lung: middle lobe",3,2,3,25495.1194378214,12695.7666015625,37554.0390625,13937474.5558469,4643,4643,118373839.549805,-124.205255222916,-87.7990523368512,191.416971785484,NA
"34","right lung: caudal lobe",4,2,4,27212.1672938083,12942.3642578125,36048.71875,15124878.870048,9752,9752,265373055.449219,-117.621410992617,-71.5033839212469,177.365976210008,NA
"42","right lung: accessory lobe",5,2,5,23947.8586432077,10899.525390625,30582.341796875,10739866.1459553,3878,3878,92869795.8183594,-96.7091284167096,-83.7743682310469,183.36848891181,NA
"9","left kidney",6,3,6,25241.9481871917,12010.0458984375,36551.17578125,15217089.1805209,5043,5043,127295144.708008,-85.167757287329,-82.0422367638311,124.858021019235,NA
"10","right kidney",7,4,7,24722.9113851129,16949.26171875,32415.310546875,4966995.89588625,5984,5984,147941901.728516,-113.42797459893,-80.4476938502674,121.708556149733,NA
"18","stomach wall",8,5,8,25460.0344624384,11941.0947265625,39694.78515625,16691417.3500734,8745,8745,222648001.374023,-77.4069754145226,-87.8373927958834,139.345454545455,NA
"6","stomach lumen",9,5,9,12718.0302298617,7298.7880859375,23031.794921875,9216321.51362085,4202,4202,53441163.0258789,-74.8750594954783,-88.0525940028558,138.13469776297,NA
"14","medial lobe of liver",10,6,10,39513.0459900926,11334.208984375,58437.33984375,34126453.6089074,68265,68265,2697358084.51367,-111.958573207354,-105.969794184428,164.119358382773,NA
"17","left lobe of liver ",11,6,11,39379.0981100071,11727.908203125,53764.53125,38620505.0657165,39516,39516,1556104440.91504,-80.5261413098492,-98.5848010932281,152.335585585586,NA
"11","right lobe of liver",12,6,12,39708.0101750817,12138.2119140625,56273.61328125,38882169.9767222,28563,28563,1134179894.63086,-124.945523929559,-82.537408535518,143.008472499387,NA
"20","caudate lobe of liver",13,6,13,32563.6389695501,17509.763671875,45590.7421875,13383296.3369249,11620,11620,378389484.826172,-108.795266781411,-89.1439759036145,137.816351118761,NA
"8","left adrenal",14,7,14,31941.7969294126,21566.0546875,44683.09765625,25330076.1245153,682,682,21784305.5058594,-86.133431085044,-71.1495601173021,136.941348973607,NA
"7","right adrenal",15,8,15,31594.3491368448,18878.0234375,40422.203125,17437462.1889894,682,682,21547346.1113281,-109.862170087977,-70.5058651026393,135.58064516129,NA
"5","rectum/hindgut",16,9,16,24788.7049488568,18231.923828125,33419.04296875,7837469.58293065,1662,1662,41198827.625,-98.9488567990373,-120.888086642599,104.899518652226,NA
"36","bladder",17,10,17,21048.5646407999,11401.70703125,33481.30078125,12532245.8346125,3887,3887,81815770.7587891,-102.048880885001,-120.581939799331,126.46205299717,NA
"19","heart: left ventricle",18,11,18,29510.8457666905,19030.7421875,39511.71875,10383897.676169,2581,2581,76167492.9238281,-95.3994575745835,-102.829135993801,195.377373111197,NA
"12","heart: right ventricle",19,11,19,29609.2378505554,17298.634765625,40868.921875,10326371.4212417,1823,1823,53977640.6015625,-104.006034009874,-104.86066922655,197.53154141525,NA
"21","left thymic rudiment",20,12,20,27592.1804131402,18984.0390625,31834.046875,10082341.5956187,864,864,23839643.8769531,-97.787037037037,-89.7743055555556,221.141203703704,NA
"16","right thymic rudiment",21,13,21,27471.4504703861,20177.439453125,32642.19921875,9087407.86047734,955,955,26235235.1992188,-106.791623036649,-91.0198952879581,221.173821989529,NA
"23","brain: third ventricle",22,14,22,17043.2443040217,11276.8779296875,23334.212890625,6820478.2805278,1279,1279,21798309.4648438,-104.570758405004,-126.213448006255,288.733385457389,NA
"51","brain: mesencephalic vesicle",23,14,23,12512.9282968672,7824.671875,20997.482421875,8334846.25201852,4007,4007,50139303.6855469,-100.159970052408,-91.3114549538308,313.82655353132,NA
"32","brain: fourth ventricle",24,14,24,15272.4631471121,8840.1904296875,23036.1640625,8710333.70553871,2452,2452,37448079.6367188,-98.1027732463295,-84.1680261011419,289.743066884176,NA
"3","brain: cerebral aqueduct",25,14,25,17215.1658663768,9389.1005859375,22239.3359375,5311580.85290366,530,530,9124037.90917969,-99.6754716981132,-87.8132075471698,299.679245283019,NA
"47","brain: left lateral ventricle",26,14,26,22904.7498331769,12363.73046875,30888.734375,21236168.47223,1282,1282,29363889.2861328,-93.5865834633385,-141.566302652106,301.61232449298,NA
