"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"37","external",0,0,0,3101.5377038056,0,44280.3046875,25667334.7289555,20379620,20379620,0,0,0,0,NA
"32","left lung",1,1,1,26766.824575182,12064.4462890625,33528.28125,12855804.8706126,12458,12458,333461100.557617,-81.362738802376,-74.4775244822604,175.749879595441,NA
"34","right lung: cranial lobe",2,2,2,26519.7374218008,12871.4384765625,33127.92578125,14736211.1129759,6846,6846,181554122.389648,-117.747005550687,-73.6288343558282,186.676161262051,NA
"30","right lung: middle lobe",3,2,3,25788.8335644612,14299.1748046875,32326.328125,16636480.653928,4828,4828,124508488.449219,-121.577464788732,-87.1661143330572,178.32207953604,NA
"31","right lung: caudal lobe",4,2,4,26256.6463305252,12742.947265625,37211.3125,13370720.8901533,10302,10302,270495970.49707,-115.432925645506,-69.4037080178606,164.384973791497,NA
"29","right lung: accessory lobe",5,2,5,24216.2546532279,12306.861328125,29833.26171875,12255614.3934599,3539,3539,85701325.2177734,-95.5883017801639,-82.0680983328624,172.026561175473,NA
"48","left kidney",6,3,6,23936.6408818895,14675.828125,30207.408203125,4837225.46977821,4596,4596,110012801.493164,-83.260226283725,-78.5576588337685,110.806570931245,NA
"10","right kidney",7,4,7,24153.1464916167,16943.666015625,30619.630859375,4565272.100381,4585,4585,110742176.664062,-109.945038167939,-76.9186477644493,107.8586695747,NA
"7","stomach wall",8,5,8,24067.6120406494,14130.458984375,37004.3125,9491272.88955042,9546,9546,229749424.540039,-74.6080033521894,-84.4641734758014,125.757385292269,NA
"8","stomach lumen",9,5,9,11268.2431580873,7545.60009765625,22006.775390625,5256629.04424116,7518,7518,84714652.0625,-72.2374301675978,-86.2408885341846,124.496408619314,NA
"51","medial lobe of liver",10,6,10,37885.9372678401,11205.3056640625,60948.375,25846541.099446,73625,73625,2789352131.34473,-106.118601018676,-102.996033955857,151.184787775891,NA
"21","left lobe of liver ",11,6,11,37784.0782958751,11944.49609375,48210.26953125,22948094.181105,41920,41920,1583908562.16309,-76.522161259542,-93.902266221374,140.692533396947,NA
"3","right lobe of liver",12,6,12,39838.3172319572,10664.53515625,61266.03515625,48671544.4050597,24923,24923,992890380.37207,-119.810095092886,-79.3932512137383,129.602375315973,NA
"35","caudate lobe of liver",13,6,13,32822.9862637789,15673.765625,40177.89453125,18755056.6462201,11337,11337,372114195.272461,-104.129487518744,-85.9488400811502,124.177648407868,NA
"41","left adrenal",14,7,14,31729.9187921262,21312.587890625,41252.51171875,23289442.4398989,714,714,22655162.0175781,-84.3403361344538,-68.2731092436975,122.893557422969,NA
"46","right adrenal",15,8,15,31958.1868789344,16460.904296875,43214.26953125,27206874.6181822,695,695,22210939.8808594,-107.484892086331,-67.294964028777,120.83309352518,NA
"6","rectum/hindgut",16,9,16,24898.7249974286,18032.54296875,32035.068359375,6545060.73749693,1671,1671,41605769.4707031,-95.9305804907241,-116.748055056852,88.2022740873728,NA
"19","bladder",17,10,17,22266.0146934226,11006.4443359375,35237.80859375,14728460.1184382,3799,3799,84588589.8203125,-98.2840221110819,-115.440642274283,109.965254014214,NA
"27","heart: left ventricle",18,11,18,28793.2630677015,18667.00390625,34698.8984375,5094981.76305156,2292,2292,65994158.9511719,-94.2443280977312,-99.4262652705061,183.915357766143,NA
"25","heart: right ventricle",19,11,19,30457.9877936561,20661.869140625,37059.54296875,6848634.8656038,2131,2131,64905971.9882812,-102.305490380103,-101.162365086814,186.035664007508,NA
"16","left thymic rudiment",20,12,20,27926.349689719,18896.38671875,32019.9765625,9155516.64828623,1021,1021,28512803.0332031,-97.2742409402547,-88.9275220372184,210.406464250735,NA
"17","right thymic rudiment",21,13,21,27889.8143012545,18476.626953125,32084.466796875,10125314.760528,1106,1106,30846134.6171875,-106.305605786618,-89.6672694394213,210.528028933092,NA
"38","brain: third ventricle",22,14,22,17289.2225582203,10335.9697265625,23467.396484375,7694412.54541827,1046,1046,18084526.7958984,-102.919694072658,-124.613766730402,278.335564053537,NA
"49","brain: mesencephalic vesicle",23,14,23,13283.3311913739,7594.732421875,21429.9921875,12249485.0196077,9663,9663,128356829.302246,-103.107730518473,-91.5305805650419,308.754320604367,NA
"39","brain: fourth ventricle",24,14,24,14760.5233411748,8946.4931640625,22229.865234375,6817868.98670283,2788,2788,41152339.0751953,-100.93400286944,-81.4192969870875,280.331420373027,NA
"18","brain: cerebral aqueduct",25,14,25,16154.9725268442,9038.609375,19744.345703125,3468624.66266764,649,649,10484577.1699219,-100.685670261941,-85.5855161787365,291.392912172573,NA
"43","brain: left lateral ventricle",26,14,26,20566.3268928716,11034.931640625,27935.650390625,15451777.5054661,1624,1624,33399714.8740234,-90.7967980295567,-140.868842364532,293.535714285714,NA
"42","brain: right lateral ventricle",27,14,27,18871.3970067941,10369.53125,25865.01953125,12898970.2599215,2217,2217,41837887.1640625,-115.161930536761,-144.192151556157,295.734325665313,NA
"13","brain: right olfactory bulb",28,14,28,20302.9770429909,14850.2822265625,25496.765625,2835289.63003015,1943,1943,39448684.3945312,-113.613484302625,-159.175501801338,273.223365928976,NA
"12","brain: left olfacotory bulb",29,14,29,20418.7713063059,14140.9072265625,26790.1484375,4228398.27700749,1733,1733,35385730.6738281,-95.1246393537219,-159.32602423543,273.195037507213,NA
"33","brain: right thalamus ",30,14,30,22164.067124249,13597.6826171875,36380.890625,4709257.95773081,10715,10715,237487979.236328,-110.893327111526,-123.874568362109,292.251143257116,NA
"15","brain: left thalamus",31,14,31,21733.3184379553,13459.3740234375,30593.873046875,3738269.93570514,10725,10725,233089840.24707,-94.9267132867133,-124.35020979021,292.592167832168,NA
"14","brain: right hypothamalus ",32,14,32,21942.3347551859,13997.837890625,29435.0078125,4324225.79484819,7091,7091,155593095.749023,-110.994641094345,-120.520659991539,271.154844168665,NA
"4","brain: left hypothalmus",33,14,33,21597.6054584523,14552.1025390625,29018.6171875,3047856.12282531,7397,7397,159757487.576172,-95.3345951061241,-121.651480329863,271.386102473976,NA
"5","brain: right septal area",34,14,34,19999.9539745411,13805.6201171875,26704.595703125,3578095.76016928,2860,2860,57199868.3671875,-107.774825174825,-143.512937062937,275.463636363636,NA
"11","brain: left septal area",35,14,35,19989.4753910679,14008.1669921875,26065.07421875,3676160.85051025,2646,2646,52892151.8847656,-98.5018896447468,-143.650415721844,275.585789871504,NA
"9","brain: left neopallial cortex abd amygdala",36,14,36,20571.0446954673,13978.90625,37797.09765625,13548836.578116,21808,21808,448613342.71875,-127.314838591343,-132.893800440205,290.22881511372,NA
"20","brain: right neopallial cortex and amygdala",37,14,37,21339.7713889878,16120.4853515625,33210.37109375,6006174.68052348,20271,20271,432578505.826172,-81.306348971437,-133.617039119925,290.609984707217,NA
"44","brain: right striatum (caudate-putamen, globus pallidus)",38,14,38,21407.1684906222,16654.16015625,28138.78125,3453343.61661115,6643,6643,142207820.283203,-124.303778413367,-134.752521451152,282.594460334186,NA
"50","brain: left striatum  (caudate-putamen, globus pallidus)",39,14,39,23700.6360048096,18185,28832.228515625,2899848.97455105,5786,5786,137131879.923828,-81.8333909436571,-136.330971310059,282.521949533356,NA
"22","brain: right ventricular zone, hippocampus, medial ganglionic eminence, lateral ganglionic ",40,14,40,25430.7799210737,17303.123046875,38755.9609375,12062195.4470238,14625,14625,371925156.345703,-118.55535042735,-139.011829059829,295.433435897436,NA
"2","brain: left ventricular zone, hippocampus, medial ganglionic eminence, lateral ganglionic ",41,14,41,27166.0490064741,19559.96484375,37474.02734375,4603141.36866872,12550,12550,340933915.03125,-88.4180876494024,-139.005657370518,295.063266932271,NA
"36","pons",42,15,42,21947.2457979525,14098.1884765625,30443.693359375,4071783.40838991,21991,21991,482641882.342773,-102.199263335001,-96.3120822154518,276.575735528171,NA
"40","left cerebellar primordium ",43,16,43,19977.5451889132,14502.7275390625,27299.1796875,4212985.84510639,5683,5683,113532389.308594,-87.2053492873482,-83.5241949674468,284.084462431814,NA
"45","right cerebellar primordium",44,17,44,19449.8503319485,12656.1259765625,27905.287109375,5262120.7698824,6371,6371,123914996.464844,-116.675404175169,-83.2450164809292,283.499293674462,NA
"47","midbrain",45,18,45,20454.936011976,11013.775390625,37612.7578125,16962552.0794946,33282,33282,680781180.350586,-102.627065681149,-99.3424974460669,306.144492518478,NA
"1","medulla oblongata",46,19,46,20780.2957770472,14230.96484375,29759.3828125,3519807.03721094,17232,17232,358086056.830078,-102.371227948004,-73.8002553389044,268.9768454039,NA
"28","spinal cord",47,20,47,22708.4163098713,12664.125,36241.6484375,6807673.67114846,51293,51293,1164782797.78223,-98.8196635018424,-60.0192034000741,179.911878813873,NA
"26","vertebrae",48,21,48,19216.8002324507,12350.7841796875,23649.498046875,1638513.31457942,10150,10150,195050522.359375,-98.327684729064,-77.1222660098522,153.032216748768,NA
"24","heart: left ventricle chamber",102,11,49,24749.7059795673,18857.564453125,27829.58203125,2964703.19316415,91,91,2252223.24414062,-94.2197802197802,-99.7142857142857,184.153846153846,NA
"23","heart: right ventricle chamber",103,11,50,30117.5253196023,26458.7265625,33340.28515625,1928373.66997175,55,55,1656463.89257812,-103.381818181818,-102.309090909091,184.618181818182,NA
