"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"38","external",0,0,0,2480.09590167546,0,46686.98828125,25721715.4631279,20465263,20465264,0,0,0,0,NA
"35","left lung",1,1,1,27839.098998344,10818.0654296875,37045.875,19411233.9008822,10780,10780,300105487.202148,-82.500185528757,-78.0367346938775,174.434322820037,NA
"37","right lung: cranial lobe",2,2,2,27828.5188383174,11988.568359375,35474.37109375,24415963.4632468,5354,5354,148993889.860352,-118.540156892043,-74.1546507284273,184.676316772507,NA
"31","right lung: middle lobe",3,2,3,28015.2732416051,14531.6455078125,35785.89453125,23115866.6505139,3689,3689,103348342.988281,-123.047438330171,-86.7622661968013,177.788560585525,NA
"33","right lung: caudal lobe",4,2,4,28406.7378063699,12148.94921875,34690.73828125,19629735.8150741,8781,8781,249439564.677734,-114.81585240861,-74.6155335383214,164.206012982576,NA
"29","right lung: accessory lobe",5,2,5,25373.3335082528,11305.8583984375,32993.00390625,21294575.4493596,3052,3052,77439413.8671875,-95.6949541284404,-86.0265399737877,172.75622542595,NA
"50","left kidney",6,3,6,25894.7559222231,14803.1640625,34282.671875,9424989.88052393,3838,3838,99384073.2294922,-83.4140177175612,-93.7412714955706,118.828817092236,NA
"47","right kidney",7,4,7,26931.8459402366,18207.46875,37276.72265625,10140646.4185118,4168,4168,112251933.878906,-109.481046065259,-92.853886756238,116.756238003839,NA
"42","stomach wall",8,5,8,26260.2742348348,14150.591796875,44169.640625,19365168.7530191,8342,8342,219063207.666992,-75.8012467034284,-95.3373291776552,135.479501318629,NA
"17","stomach lumen",9,5,9,13521.1651961827,7808.07470703125,24780.576171875,7636604.38436358,3636,3636,49162956.6533203,-72.8688118811881,-96.1039603960396,134.251650165017,NA
"43","medial lobe of liver",10,6,10,43580.9605144761,12058.66015625,58791.43359375,49864032.7928007,50566,50566,2203714849.375,-107.350294664399,-109.654570264605,158.11482023494,NA
"11","left lobe of liver ",11,6,11,45322.6651409899,14197.607421875,62081.8984375,63997096.8044483,27986,27986,1268400106.63574,-77.5687486600443,-103.002358322018,148.458693632531,NA
"6","right lobe of liver",12,6,12,44222.007102148,13000.1533203125,61595.9609375,74979389.0459064,17080,17080,755311881.304688,-119.107903981265,-88.7129391100703,136.857084309133,NA
"9","caudate lobe of liver",13,6,13,34834.2106998086,11881.642578125,46620.0234375,37722273.9154221,7609,7609,265053509.214844,-104.38585885136,-96.3820475752399,134.505585490866,NA
"13","left adrenal",14,7,14,32236.4712259312,21658.658203125,41323.15625,19480702.6436101,594,594,19148463.9082031,-85.4225589225589,-82.8047138047138,129.444444444444,NA
"19","right adrenal",15,8,15,34763.1581072443,23910.853515625,43375.27734375,18143614.4735296,550,550,19119736.9589844,-107.156363636364,-81.2345454545455,126.849090909091,NA
"48","rectum/hindgut",16,9,16,26081.8716572886,19067.279296875,34570.28515625,9897614.41353621,1369,1369,35706082.2988281,-95.845872899927,-131.90723155588,107.259313367421,NA
"2","bladder",17,10,17,22846.4066647531,10125.865234375,33329.234375,16360890.2537519,3586,3586,81927214.2998047,-98.1179587283882,-127.792247629671,127.401003904071,NA
"27","heart: left ventricle",18,11,18,29373.7389804321,16842.404296875,39240.37890625,12631548.4256219,2556,2556,75079276.8339844,-95.6111111111111,-102.494522691706,187.597809076682,NA
"25","heart: right ventricle",19,11,19,30396.3931225305,19183.796875,39277.50390625,12847091.6218917,1740,1740,52889724.0332031,-104.636206896552,-103.46091954023,189.837356321839,NA
"18","left thymic rudiment",20,12,20,28738.1245801253,18329.552734375,33746.3359375,18734289.7537477,828,828,23795167.1523438,-98.1545893719807,-90.2222222222222,209.427536231884,NA
"16","right thymic rudiment",21,13,21,28746.3434407146,18832.9609375,34614.1640625,18156996.1825707,802,802,23054567.4394531,-106.817955112219,-90.0748129675811,210.596009975062,NA
"7","brain: third ventricle",22,14,22,17246.6258521941,11664.4140625,24403.380859375,6721825.73650122,903,903,15573703.1445312,-103.995570321152,-124.238095238095,276.442967884828,NA
"22","brain: mesencephalic vesicle",23,14,23,12719.2054774993,8178.37109375,20196.810546875,7804561.39452412,5871,5871,74674455.3583984,-100.862204053824,-89.6509964230966,303.122636688809,NA
"40","brain: fourth ventricle",24,14,24,15761.5475560668,8956.767578125,22276.59765625,4871324.69502825,2396,2396,37764667.9443359,-100.301335559265,-82.0780467445743,278.540901502504,NA
"23","brain: cerebral aqueduct",25,14,25,17448.0803604488,10404.3515625,21222.935546875,3154167.37837519,633,633,11044634.8681641,-100.834123222749,-85.9620853080569,288.331753554502,NA
"10","brain: left lateral ventricle",26,14,26,22521.3592131431,11919.1474609375,29536.697265625,16224628.3522405,1261,1261,28399433.9677734,-92.0935765265662,-140.83901665345,290.632038065028,NA
"51","brain: right lateral ventricle",27,14,27,21309.5843567761,12079.955078125,28120.0234375,12399720.9918859,986,986,21011250.1757812,-116.195740365112,-139.589249492901,291.101419878296,NA
"39","brain: right olfactory bulb",28,14,28,19539.2902726808,15775.8525390625,27241.34375,3989828.3492767,2065,2065,40348634.4130859,-115.265859564165,-157.61985472155,272.243099273608,NA
"14","brain: left olfacotory bulb",29,14,29,21920.858747466,15733.89453125,28617.63671875,5413059.1774098,1634,1634,35818683.1933594,-96.515299877601,-158.356181150551,271.414932680539,NA
"36","brain: right thalamus ",30,14,30,22077.4711909167,15018.4794921875,34114.54296875,4794286.45619932,9974,9974,220200697.658203,-111.18367756166,-122.615299779427,289.202626829757,NA
"21","brain: left thalamus",31,14,31,21798.1392571294,15524.0361328125,33073.1796875,4046516.83049349,9436,9436,205687242.030273,-96.0231030097499,-123.94277236117,289.285926239932,NA
