"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"36","external",0,0,0,3311.03886846193,0,50711,32326239.5472829,20387437,20387436,0,0,0,0,NA
"9","left lung",1,1,1,29586.0040770736,12631.427734375,40378.82421875,23474646.6917202,12394,12394,366688934.53125,-81.4868484750686,-75.9850734226239,179.160480877844,NA
"19","right lung: cranial lobe",2,2,2,29109.9232769769,15487.8388671875,36936.9921875,17349526.9029744,7231,7231,210493855.21582,-119.458442815655,-75.9280874014659,190.708615682478,NA
"11","right lung: middle lobe",3,2,3,27924.8958917503,14619.9423828125,34717.40234375,14383578.3665754,5082,5082,141914320.921875,-125.264856355765,-88.8478945297127,182.859110586383,NA
"16","right lung: caudal lobe",4,2,4,29506.3945894397,12983.154296875,37772.95703125,14813676.3919374,10875,10875,320882041.160156,-116.310252873563,-73.7876781609195,167.588781609195,NA
"45","right lung: accessory lobe",5,2,5,26918.6356690211,12946.939453125,34076.58203125,15515992.3460181,5152,5152,138684810.966797,-95.1022903726708,-85.3235636645963,174.958462732919,NA
"10","left kidney",6,3,6,25957.7045446361,13697.8310546875,36850.30078125,8974449.90935537,4990,4990,129528945.677734,-83.8264529058116,-88.8615230460922,115.568937875752,NA
"4","right kidney",7,4,7,25458.8192501993,16357.974609375,35197.125,4288691.8476865,5957,5957,151658186.273438,-112.52744670136,-87.015444015444,112.924122880645,NA
"1","stomach wall",8,5,8,26527.0829261935,12098.3994140625,45440.66796875,21119198.9833594,9883,9883,262167160.55957,-76.1565314175858,-93.7482545785693,132.127896387737,NA
"12","stomach lumen",9,5,9,12994.5508580333,7441.19091796875,24613.931640625,9587728.90292298,4833,4833,62802664.296875,-73.5414856196979,-94.3980964204428,131.197186012828,NA
"8","medial lobe of liver",10,6,10,42879.1692176529,11671.7841796875,63520.82421875,51586245.5964674,77866,77866,3338829390.30176,-105.02734184368,-110.69010864819,158.32879562325,NA
"2","left lobe of liver ",11,6,11,43542.1589992026,10912.6923828125,58754.17578125,67400638.0382018,43297,43297,1885244858.18848,-77.5498071459916,-102.793934914659,144.435526710858,NA
"15","right lobe of liver",12,6,12,43523.9826143047,14026.5859375,60891.2421875,59498552.2030905,23984,23984,1043879199.02148,-122.542695130087,-87.0363992661775,137.075592061374,NA
"29","caudate lobe of liver",13,6,13,35089.7337027152,14442.1435546875,45009.62109375,26380112.3238817,10466,10466,367249152.932617,-106.849990445251,-93.6765717561628,130.74785018154,NA
"13","left adrenal",14,7,14,32768.6990045511,23009.27734375,40885.38671875,15345805.1437493,848,848,27787856.7558594,-84.7299528301887,-77.2181603773585,127.069575471698,NA
"14","right adrenal",15,8,15,33828.8301921206,18445.029296875,41145.69921875,16636171.2193367,771,771,26082028.078125,-109.350194552529,-76.0726329442283,125.924773022049,NA
"47","rectum/hindgut",16,9,16,26120.2292280142,19012.58984375,34478.4765625,7726468.84205395,1889,1889,49341113.0117188,-97.0931709899418,-128.453679195341,96.7713075701429,NA
"7","bladder",17,10,17,24577.5566163153,14205.6728515625,44762.38671875,19252297.4293698,3977,3977,97744942.6630859,-100.962786019613,-127.789791299975,117.598189590143,NA
