"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"35","external",0,0,0,3888.20972727864,0,54930.640625,32649765.5104914,20425612,20425612,0,0,0,0,NA
"39","left lung",1,1,1,30108.4003208196,11782.701171875,38517.14453125,21399931.4382954,12325,12325,371086033.954102,-89.8659634888438,-68.6169574036511,182.812413793103,NA
"9","right lung: cranial lobe",2,2,2,28818.8002943865,14576.404296875,35749.875,20086028.9888211,6888,6888,198503896.427734,-125.582607433217,-83.8468350754936,193.008420441347,NA
"40","right lung: middle lobe",3,2,3,27046.4778136335,13370.8212890625,34157.53515625,16726620.7457312,4549,4549,123034427.574219,-124.376786106837,-98.0639701033194,184.675752912728,NA
"51","right lung: caudal lobe",4,2,4,28805.805375991,12112.931640625,36810.87890625,17698202.5909236,10848,10848,312485376.71875,-124.849557522124,-80.352046460177,171.496865781711,NA
"34","right lung: accessory lobe",5,2,5,27790.4152279188,13825.365234375,35046.828125,20229086.6685514,4447,4447,123583976.518555,-99.1571846188442,-81.7724308522599,177.329660445244,NA
"26","left kidney",6,3,6,27035.6075962954,16296.595703125,38771.609375,13062522.17292,5095,5095,137746420.703125,-92.1954857703631,-79.5644749754661,118.795878312071,NA
"45","right kidney",7,4,7,26623.8035987414,16200.158203125,38554.58984375,12057200.6855268,5353,5353,142517220.664062,-118.217074537642,-89.97347281898,119.909957033439,NA
"3","stomach wall",8,5,8,27540.0663382403,14217.2138671875,43832.8671875,16957301.551642,9635,9635,265348539.168945,-82.2766995329528,-76.7896211728075,135.578827192527,NA
"27","stomach lumen",9,5,9,14707.008382925,10492.65625,24506.8828125,5316296.49110499,4583,4583,67402219.4189453,-79.6807767837661,-75.7632555094916,134.581278638446,NA
"14","medial lobe of liver",10,6,10,42177.5022717401,12792.7373046875,58749.0078125,37145649.3985632,60525,60525,2552793324.99707,-102.482627013631,-106.257282114829,157.491003717472,NA
"10","left lobe of liver ",11,6,11,45301.1987719447,13347.5107421875,63485.5546875,61544929.5117113,35106,35106,1590343884.08789,-79.8377485330143,-85.8837235800148,148.224149717997,NA
"6","right lobe of liver",12,6,12,42017.3233645105,12642.0927734375,54228.7734375,45279288.510694,19320,19320,811774687.402344,-124.448706004141,-91.66516563147,140.47867494824,NA
"20","caudate lobe of liver",13,6,13,35873.7945255512,13668.4345703125,46086.19921875,36096680.7506131,6786,6786,243439569.650391,-105.828175655762,-90.3259652225169,137.223990568818,NA
"37","left adrenal",14,7,14,35522.8967946541,22377.5546875,46178.75,36982262.6551792,598,598,21242692.2832031,-97.9130434782609,-69.123745819398,129.66889632107,NA
"18","right adrenal",15,8,15,33583.3154561834,17591.18359375,46213.95703125,31668108.4374495,516,516,17328990.7753906,-118.184108527132,-78.7325581395349,130.808139534884,NA
"32","rectum/hindgut",16,9,16,26308.6082416172,18662.65625,35100.9609375,10816412.8086617,1644,1644,43251351.9492188,-88.6849148418491,-123.215936739659,102.960462287105,NA
"49","bladder",17,10,17,24257.6226230469,13344.7685546875,32891.66796875,17364730.5623523,3500,3500,84901679.1806641,-90.362,-122.341714285714,124.221428571429,NA
"47","heart: left ventricle",18,11,18,30201.0039767349,23645.998046875,35599.046875,4103529.19931792,5348,5348,161514969.267578,-90.3603216155572,-98.572363500374,188.951757666417,NA
"24","heart: right ventricle",19,11,19,31634.6083090788,24216.779296875,36531.51171875,3790560.96530577,3366,3366,106482091.568359,-100.548722519311,-104.81669637552,191.521687462864,NA
"29","left thymic rudiment",20,12,20,30796.3742475118,19984.935546875,36164.46484375,17569358.2187492,1168,1168,35970165.1210938,-97.6832191780822,-91.0385273972603,216.488869863014,NA
"1","right thymic rudiment",21,13,21,30184.7674371778,19452.259765625,35832.16796875,18699364.9882107,1164,1164,35135069.296875,-106.556701030928,-96.5893470790378,216.79381443299,NA
"42","brain: third ventricle",22,14,22,17485.8191604546,11328.529296875,23679.69921875,6932383.22264039,1113,1113,19461716.7255859,-89.7915543575921,-132.045822102426,282.432165318958,NA
