"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"39","external",0,0,0,3451.64002896855,0,54051.36328125,22535224.0152838,20315559,20315560,0,0,0,0,NA
"38","left lung",1,1,1,22007.7922224452,10882.3759765625,29457.326171875,7604412.56585286,16935,16935,372701961.287109,-83.269205786832,-76.4348390906407,182.419722468261,NA
"36","right lung: cranial lobe",2,2,2,20409.7947583896,10305.59765625,25400.982421875,5636573.82451801,9205,9205,187872160.750977,-123.556219445953,-81.5436175991309,195.318739815318,NA
"32","right lung: middle lobe",3,2,3,20217.6264166663,11618.587890625,25133.529296875,4786849.12492469,6679,6679,135033526.836914,-125.502919598742,-96.5454409342716,186.062434496182,NA
"33","right lung: caudal lobe",4,2,4,20373.2715669742,9906.490234375,27204.552734375,4987303.35025924,15488,15488,315541230.029297,-120.872611053719,-75.4467329545455,171.619124483471,NA
"31","right lung: accessory lobe",5,2,5,20086.6091237217,11304.68359375,24316.33203125,6059771.38996672,5849,5849,117486576.764648,-96.5701829372542,-86.8035561634467,178.295264147718,NA
"43","left kidney",6,3,6,18232.1102984151,11632.609375,24040.16015625,2543535.60933396,5641,5641,102847334.193359,-80.7950717957809,-84.3550788867222,112.442829285588,NA
"42","right kidney",7,4,7,18425.6019994927,10532.90234375,25442.341796875,4390035.55325177,8454,8454,155770039.303711,-112.662171753016,-82.9788265909629,109.041282233262,NA
"17","stomach wall",8,5,8,20211.429936323,11437.423828125,29582.75,7766914.02160517,13348,13348,269782166.790039,-72.7424333233443,-83.8596044351214,131.385376086305,NA
"45","stomach lumen",9,5,9,11468.9061809847,7108.51953125,19014.52734375,3958237.87041569,5285,5285,60613169.1665039,-69.7822138126774,-83.6618732261116,130.725070955535,NA
"51","medial lobe of liver",10,6,10,30030.5631707854,10411.103515625,41851.86328125,19611156.1058316,83739,83739,2514729329.3584,-108.65184680973,-109.076296588209,155.389531759395,NA
