"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"41","external",0,0,0,2571.00749544986,0,50899.8984375,29912145.6591165,20449138,20449138,0,0,0,0,NA
"33","left lung",1,1,1,29755.1023209218,14749.1025390625,38484.0703125,22687885.6681852,10207,10207,303710329.389648,-80.6341726266288,-74.3549524835897,178.836288821397,NA
"31","right lung: cranial lobe",2,2,2,28592.4194327155,14793.9365234375,36608.0078125,14673897.1806532,5560,5560,158973852.045898,-118.287410071942,-72.2169064748201,188.97535971223,NA
"42","right lung: middle lobe",3,2,3,28583.660888486,13345.1728515625,38112.2734375,19606549.2722018,3941,3941,112648207.561523,-123.537680791677,-85.501141842172,183.770362852068,NA
"51","right lung: caudal lobe",4,2,4,28546.2072179555,11533.96875,36237.88671875,14385889.578562,8850,8850,252633933.878906,-115.170960451977,-72.4154802259887,167.929604519774,NA
"20","right lung: accessory lobe",5,2,5,26028.6674038945,14746.6103515625,32633.76953125,11275524.7781259,3539,3539,92115453.9423828,-94.1489121220684,-81.6982198361119,176.604408024866,NA
"10","left kidney",6,3,6,28449.0439707387,15875.080078125,40259.7734375,20521799.2341394,3956,3956,112544417.948242,-85.3164812942366,-93.835187057634,120.794994944388,NA
"37","right kidney",7,4,7,27149.9234706296,19027.1640625,33897.359375,4500207.85897548,4622,4622,125486946.28125,-112.348117697966,-90.9084811769797,119.409130246646,NA
"26","stomach wall",8,5,8,28707.7089161213,16563.337890625,45044.18359375,22542203.3189498,7669,7669,220159419.677734,-78.0169513626288,-98.4190898422219,136.570217759812,NA
"3","stomach lumen",9,5,9,13115.6439201188,8067.96484375,26416.50390625,10324228.191807,4384,4384,57498982.9458008,-75.577098540146,-98.8850364963504,135.705520072993,NA
"21","medial lobe of liver",10,6,10,43996.9290791981,15246.7841796875,61623.91796875,32288144.264245,69263,69263,3047359298.8125,-108.347053982646,-109.00075076159,161.928432207672,NA
"29","left lobe of liver ",11,6,11,45337.6080344792,14246.755859375,59915.05859375,50821780.0219151,35061,35061,1589581875.29688,-78.5904281110065,-101.634123384958,151.355380622344,NA
"19","right lobe of liver",12,6,12,43797.5572510923,17225.26953125,61616.02734375,37131210.7390053,22143,22143,969809310.210938,-121.618163753782,-88.7719821162444,139.946755182225,NA
