"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"38","external",0,0,0,3371.35810757072,0,56819.6953125,37273680.2817804,20391581,20391580,0,0,0,0,NA
"23","left lung",1,1,1,33566.0109316965,15290.3154296875,43503.24609375,23814720.1894587,12553,12553,421354135.225586,-82.708356568151,-79.0444515255317,170.378634589341,NA
"4","right lung: cranial lobe",2,2,2,31085.8446627012,14767.56640625,37970.35546875,19597868.5756829,7019,7019,218191543.6875,-119.629149451489,-76.1686849978629,183.131357743268,NA
"51","right lung: middle lobe",3,2,3,29849.8601107112,14578.494140625,37376.453125,18931809.9217238,5344,5344,159517652.431641,-125.438248502994,-90.6758982035928,175.750374251497,NA
"40","right lung: caudal lobe",4,2,4,31742.3949831878,15870.3837890625,38037.5703125,15524813.1703669,11917,11917,378274121.014648,-117.468658219351,-77.2244692456155,160.11445833683,NA
"25","right lung: accessory lobe",5,2,5,29952.1004033879,15905.498046875,38622.10546875,21714296.1520807,4392,4392,131549624.97168,-95.9448998178506,-87.3167122040073,168.444899817851,NA
"41","left kidney",6,3,6,29594.9053070597,15928.2783203125,36163.1171875,8004369.95272969,4502,4502,133236263.692383,-89.3123056419369,-100.836961350511,109.827187916482,NA
"46","right kidney",7,4,7,28897.6289803465,20327.75390625,34849.40625,6029184.69591761,5430,5430,156914125.363281,-116.040699815838,-98.7974217311234,108.845303867403,NA
"34","stomach wall",8,5,8,30815.9283463691,16447.876953125,45868.22265625,18542813.7673397,9587,9587,295432305.056641,-78.3755085010952,-99.5005736935433,125.85949723584,NA
"31","stomach lumen",9,5,9,14312.7907329458,9275.7216796875,27917.349609375,9674902.93365456,5144,5144,73624995.5302734,-75.7614696734059,-100.651244167963,124.43565318818,NA
"27","medial lobe of liver",10,6,10,42409.7625549906,17718.837890625,53528.28125,19679495.7072149,68982,68982,2925510240.56836,-110.41075932852,-113.902481806848,153.201748282161,NA
"28","left lobe of liver ",11,6,11,46849.0286926209,19360.984375,62847.49609375,39544523.3294751,41341,41341,1936785695.18164,-79.8278464478363,-106.885343847512,141.147650032655,NA
"30","right lobe of liver",12,6,12,42125.7246903621,14946.138671875,50896.03125,26349739.8289508,20909,20909,880806777.550781,-123.781625137501,-91.7606293940408,130.496484767325,NA
"37","caudate lobe of liver",13,6,13,37704.5084977603,14810.3515625,47712.71875,25788184.4237682,9903,9903,373387747.65332,-107.387357366455,-100.946682823387,128.145713420176,NA
"7","left adrenal",14,7,14,39194.8470385706,26297.53125,49999.7421875,36232411.1126627,683,683,26770080.5273438,-90.0878477306003,-87.2386530014641,120.475841874085,NA
