"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"36","external",0,0,0,2181.82399694669,0,48614.44921875,21102409.8547943,20498726,20498726,0,0,0,0,NA
"4","left lung",1,1,1,26954.3545792101,13136.2412109375,33593.46875,17623888.0715969,8798,8798,237144411.587891,-86.2958626960673,-81.409297567629,175.124914753353,NA
"5","right lung: cranial lobe",2,2,2,26122.6238388317,12904.7421875,33309.44921875,15891837.1088035,4597,4597,120085701.787109,-118.627365673265,-77.7600609092887,187.611920817925,NA
"1","right lung: middle lobe",3,2,3,25208.5648998833,11806.4755859375,32222.33984375,16612081.6818337,3469,3469,87448511.6376953,-123.843182473335,-90.2951859325454,181.862496396656,NA
"3","right lung: caudal lobe",4,2,4,26322.4350265434,12124.37890625,33218.70703125,16532287.9550971,7267,7267,191285135.337891,-116.208889500482,-78.39411036191,167.640016513004,NA
"38","right lung: accessory lobe",5,2,5,24558.6510037509,12889.302734375,31368.16015625,17177494.9059599,3168,3168,77801806.3798828,-98.1679292929293,-89.2935606060606,174.179924242424,NA
"49","left kidney",6,3,6,24397.1762931578,14548.51171875,30215.015625,6113067.86729528,3596,3596,87732245.9501953,-90.7755839822024,-95.2191323692992,121.800611790879,NA
"42","right kidney",7,4,7,24657.1496311069,16657.302734375,31607.650390625,6121637.78356138,3559,3559,87754795.5371094,-117.186569261028,-93.1247541444226,121.940713683619,NA
"15","stomach wall",8,5,8,24526.5864416715,13208.8037109375,39947.45703125,12656413.8223564,7467,7467,183140020.959961,-80.8430427213071,-98.4025713137806,135.255926074729,NA
"18","stomach lumen",9,5,9,12282.7809708305,7314.0146484375,22888.51171875,7050167.122675,4140,4140,50850713.2192383,-78.4780193236715,-99.6130434782609,133.865700483092,NA
"35","medial lobe of liver",10,6,10,38151.2184078456,11371.400390625,51355.6171875,21944086.4275209,52174,52174,1990501669.21094,-108.111511480814,-112.330087783187,160.9668800552,NA
"46","left lobe of liver ",11,6,11,39627.2953167775,10562.3251953125,61356.8046875,56173415.7546123,26757,26757,1060307540.79102,-83.9308965878088,-106.819710729902,148.484807713869,NA
"21","right lobe of liver",12,6,12,40243.4037006109,15360.0029296875,52312.90625,32368775.478716,15528,15528,624899572.663086,-123.686888201958,-93.6273827923751,141.954533745492,NA
"12","caudate lobe of liver",13,6,13,33431.1606962646,15714.5087890625,41538.83984375,20180032.2299922,6975,6975,233182345.856445,-109.419498207885,-99.353835125448,136.474551971326,NA
"51","left adrenal",14,7,14,31814.184594445,20595.53125,40914.58203125,22375478.7506726,607,607,19311210.0488281,-90.5370675453048,-84.3739703459638,130.919275123558,NA
"20","right adrenal",15,8,15,32426.528982579,20204.37890625,39428.796875,14600434.4828198,522,522,16926648.1289062,-113.333333333333,-83.3888888888889,132.078544061303,NA
"8","rectum/hindgut",16,9,16,23595.1446109387,17431.01171875,29685.212890625,4668239.38124336,1299,1299,30650092.8496094,-104.972286374134,-130.852963818322,108.259430331024,NA
"10","bladder",17,10,17,23113.5958369479,12823.0634765625,55042.5625,34687736.6282247,3116,3116,72021964.6279297,-104.745507060334,-126.567715019255,127.961168164313,NA
"13","heart: left ventricle",18,11,18,27719.0421556465,20782.63671875,37481.58984375,3844497.19845782,3495,3495,96878052.3339844,-95.4849785407725,-104.979971387697,188.895851216023,NA
"16","heart: right ventricle",19,11,19,27091.3514805456,17363.494140625,32926.00390625,3584003.47583924,2693,2693,72957009.5371094,-105.38173041218,-106.155217229855,190.840326773115,NA
"28","left thymic rudiment",20,12,20,27192.6733149165,18625.83203125,31943.865234375,13591500.5200125,666,666,18110320.4277344,-98.448948948949,-92.1501501501502,211.402402402402,NA
