"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"37","external",0,0,0,3047.95275656195,0,61600.03125,32162143.7629955,20383830,20383830,0,0,0,0,NA
"31","left lung",1,1,1,29863.6506632631,13791.3798828125,42575.79296875,23900143.9666152,14170,14170,423167929.898438,-80.7683839096683,-76.3107974594213,176.252293577982,NA
"29","right lung: cranial lobe",2,2,2,28725.1220797277,15807.376953125,38707.05859375,16303542.3618159,7468,7468,214519211.691406,-118.849089448313,-73.0277182645956,186.89823245849,NA
"51","right lung: middle lobe",3,2,3,26824.4655697171,13693.4970703125,38744.46484375,17022457.9049746,4501,4501,120736919.529297,-124.04199066874,-86.979560097756,180.415685403244,NA
"1","right lung: caudal lobe",4,2,4,28976.203607796,14445.1845703125,39164.6328125,15658647.9969407,10593,10593,306944924.817383,-115.817898612291,-72.7108467856131,164.835834985368,NA
"17","right lung: accessory lobe",5,2,5,25834.8232440675,14655.6123046875,31758.400390625,10932113.2653398,4675,4675,120777798.666016,-94.7704812834225,-85.3448128342246,173.55807486631,NA
"7","left kidney",6,3,6,25599.0310639965,13583.923828125,38983.33984375,12804211.3837048,5539,5539,141793033.063477,-83.4901606788229,-91.439610037913,113.165733886983,NA
"8","right kidney",7,4,7,24196.2638558149,15865.13671875,29185.5546875,3767220.56337221,5925,5925,143362863.345703,-113.869535864979,-88.8450632911392,110.482869198312,NA
"9","stomach wall",8,5,8,27177.2551448292,13095.583984375,42247.28515625,21498304.1053235,9847,9847,267614431.411133,-74.2393622423073,-94.3818421854372,129.310246775668,NA
"15","stomach lumen",9,5,9,13977.4102252393,8629.2880859375,24068.63671875,6450829.58548434,4558,4558,63709035.8066406,-71.365511189118,-94.7996928477402,128.767441860465,NA
"18","medial lobe of liver",10,6,10,37828.9177846476,13156.3759765625,54332.8828125,34135687.7460791,79954,79954,3024573292.55371,-109.74108862596,-108.954523851214,154.901043099782,NA
"19","left lobe of liver ",11,6,11,39630.9537000863,15024.3544921875,57495.3984375,58588889.7851908,43774,43774,1734805367.26758,-77.7458765477224,-103.307899666469,143.780440444099,NA
"3","right lobe of liver",12,6,12,37173.1364692657,11478.9521484375,51902.15234375,25115547.2290157,25494,25494,947691941.147461,-124.928885227897,-85.9790931199498,131.321291284224,NA
"10","caudate lobe of liver",13,6,13,32671.7955377937,16341.80859375,43415.26953125,11549221.9019652,12586,12586,411207218.638672,-107.286667726045,-94.5402828539647,128.194978547593,NA
"16","left adrenal",14,7,14,33388.8967810522,21392.939453125,48165.828125,24289041.6915387,790,790,26377228.4570312,-84.3151898734177,-78.3481012658228,123.822784810127,NA
"43","right adrenal",15,8,15,33465.0917420413,22136.56640625,41504.1484375,19363659.0748235,748,748,25031888.6230469,-109.966577540107,-77.322192513369,122.442513368984,NA
"6","rectum/hindgut",16,9,16,24756.131249577,17745.998046875,35240.7421875,8682623.19109572,1847,1847,45724574.4179688,-97.898754737412,-131.076881429345,95.8180833784515,NA
