"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"40","external",0,0,0,3020.65025407894,0,58768.12109375,23352715.2745504,20406792,20406792,0,0,0,0,NA
"46","left lung",1,1,1,23602.1756975044,10901.6962890625,30795.2265625,11964374.1291298,13177,13177,311005869.166016,-84.3786142521059,-74.1355391970858,176.609850497078,NA
"48","right lung: cranial lobe",2,2,2,24736.1841266419,7961.43505859375,36155.38671875,34614528.8404902,7016,7016,173549067.83252,-121.162770809578,-71.192417331813,188.897234891676,NA
"13","right lung: middle lobe",3,2,3,25440.7129791048,9692.3369140625,36970.8125,35347717.1550916,5055,5055,128602804.109375,-127.384371909001,-84.6108803165183,180.693372898121,NA
"10","right lung: caudal lobe",4,2,4,24554.4210555076,8366.8857421875,36515.0234375,30225025.0538582,11527,11527,283038811.506836,-118.767849397068,-69.0880541337729,166.248460137069,NA
"50","right lung: accessory lobe",5,2,5,21180.5251866607,11512.4365234375,26895.263671875,9407061.85023792,4831,4831,102323117.176758,-97.989650175947,-83.3578969157524,174.254812668185,NA
"12","left kidney",6,3,6,20638.7906930163,12374.408203125,28982.296875,5403322.60083917,6148,6148,126887285.180664,-87.689492517892,-86.6489915419649,113.229017566688,NA
"20","right kidney",7,4,7,23070.780320469,13988.328125,33030.359375,15577312.4461111,5191,5191,119760420.643555,-116.842804854556,-84.1884030052013,112.897322288576,NA
"33","stomach wall",8,5,8,21620.3769980126,10049.6298828125,35251.48046875,13136347.4081458,10421,10421,225305948.696289,-80.2074656942712,-91.3034257748777,130.715766241244,NA
"31","stomach lumen",9,5,9,10259.0652521637,6798.48193359375,20329.830078125,5306621.37832558,6725,6725,68992213.8208008,-78.3650557620818,-93.5034944237918,129.413828996283,NA
"25","medial lobe of liver",10,6,10,35906.1456303535,10159.59375,51948.7578125,29706947.2312779,67691,67691,2430522903.86426,-110.11066463784,-106.532537560385,155.663130992303,NA
