"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"39","external",0,0,0,3090.46600274737,0,58474.68359375,34919515.5642777,20400615,20400616,0,0,0,0,NA
"51","left lung",1,1,1,29914.7908819819,13742.3134765625,38854.89453125,15913352.0623339,13818,13818,413362580.407227,-81.8307280358952,-76.3599652627008,173.267477203647,NA
"50","right lung: cranial lobe",2,2,2,30865.3855245661,11142.3798828125,41484.55859375,40158205.2460755,8037,8037,248065103.460938,-120.314669652856,-73.9233544855045,183.262660196591,NA
"1","right lung: middle lobe",3,2,3,29312.9124667674,10968.193359375,41331.5078125,32590439.481337,4831,4831,141610680.126953,-124.776443800455,-89.1322707513972,178.254398675223,NA
"17","right lung: caudal lobe",4,2,4,30869.2910632689,11109.4267578125,42430.18359375,35326962.9252411,10638,10638,328387518.331055,-115.847903741305,-73.9275239706712,162.290374130476,NA
"16","right lung: accessory lobe",5,2,5,27130.7672873264,10744.6875,35781.79296875,20092687.3291553,4500,4500,122088452.792969,-94.846,-86.46,171.823555555556,NA
"21","left kidney",6,3,6,28095.9465844413,17821.869140625,34263.4765625,6001925.78972789,4903,4903,137754426.103516,-88.6396084030186,-94.5825005098919,112.021415459922,NA
"6","right kidney",7,4,7,30464.1368979401,15767.419921875,42349.26171875,14618076.380741,4131,4131,125847349.525391,-116.200677801985,-91.043815056887,114.001694504962,NA
"25","stomach wall",8,5,8,27759.5095642285,11424.4375,41299.578125,14990988.5472842,10658,10658,295860852.935547,-77.264214674423,-95.5876337023832,128.452993056859,NA
"48","stomach lumen",9,5,9,13229.7524951707,8155.27001953125,24994.34765625,8001182.64300214,7211,7211,95399745.2426758,-74.8012758285952,-96.4150603245042,126.872001109416,NA
"43","medial lobe of liver",10,6,10,42562.2882307426,11914.84765625,58450.13671875,42817881.9547068,70569,70569,3003578118.15527,-106.723008686534,-112.290269098329,157.65007297822,NA
"47","left lobe of liver ",11,6,11,41252.1308993623,10672.9560546875,60041.015625,47569980.7051477,42958,42958,1772109039.1748,-79.6186740537269,-105.623120256995,142.837026863448,NA
"45","right lobe of liver",12,6,12,45851.633893002,12209.037109375,62853.05859375,68839359.4415854,20407,20407,935694292.854492,-124.453373842309,-90.6703092076248,135.114715538786,NA
"32","caudate lobe of liver",13,6,13,36560.8706827198,14980.0068359375,51657.80078125,21250809.6873135,10682,10682,390543220.632812,-109.195843475005,-97.8848530237783,130.019659239843,NA
"4","left adrenal",14,7,14,36162.7585960717,22753.904296875,46068.00390625,30351666.0369021,673,673,24337536.5351562,-89.7667161961367,-81.9702823179792,122.989598811293,NA
"18","right adrenal",15,8,15,37745.8626727204,22809.904296875,49647.65234375,33533395.6596967,536,536,20231782.3925781,-111.416044776119,-80.5466417910448,123.817164179104,NA
"9","rectum/hindgut",16,9,16,29524.8374636172,20272.734375,39379.73828125,11363048.9990481,1793,1793,52938033.5722656,-106.26491912995,-133.700501952036,99.0474065811489,NA
"35","bladder",17,10,17,25852.1818742731,7409.27099609375,49727.28125,27589464.5218478,4165,4165,107674337.506348,-105.093397358944,-130.796398559424,121.378151260504,NA
"38","heart: left ventricle",18,11,18,33646.872283541,24834.474609375,46855.15625,9355806.24463224,4099,4099,137918529.490234,-94.0822151744328,-104.14857282264,187.508416686997,NA
"22","heart: right ventricle",19,11,19,34505.6561547862,25941.5546875,43079.125,6572774.28368623,2359,2359,81398842.8691406,-103.932174650276,-104.734633319203,189.465027554048,NA
"15","left thymic rudiment",20,12,20,29734.0764685222,21550.515625,33713.71875,7746251.37061126,823,823,24471144.9335938,-97.3985419198056,-88.4714459295261,210.053462940462,NA
"13","right thymic rudiment",21,13,21,29559.8546633376,21159.38671875,33985.73828125,10401257.2312251,970,970,28673059.0234375,-106.642268041237,-88.780412371134,212.520618556701,NA
"27","brain: third ventricle",22,14,22,18069.4242747811,11290.6796875,26187.15234375,8909928.14325581,1349,1349,24375653.3466797,-106.454410674574,-123.222386953299,280.233506300964,NA
"7","brain: mesencephalic vesicle",23,14,23,14843.4865910609,8536.205078125,26403.07421875,17486528.8252391,7391,7391,109708209.394531,-104.875118387228,-88.4463536733866,306.89987823028,NA
"23","brain: fourth ventricle",24,14,24,16053.1721892883,9447.134765625,24055.744140625,10671337.8254814,2927,2927,46987634.9980469,-103.106935428767,-78.9234711308507,278.290399726683,NA
"5","brain: cerebral aqueduct",25,14,25,19415.7228895999,10276.111328125,24659.60546875,7822158.73857976,724,724,14056983.3720703,-104.367403314917,-83.1671270718232,288.984806629834,NA
"12","brain: left lateral ventricle",26,14,26,21696.753010996,11432.4013671875,32632.857421875,22465581.9558152,2270,2270,49251629.3349609,-92.6704845814978,-136.151982378855,296.209251101322,NA
"19","brain: right lateral ventricle",27,14,27,21913.5424514706,11551.97265625,33574.47265625,28616919.8717875,1667,1667,36529875.2666016,-119.875824835033,-136.499700059988,296.231553689262,NA
"41","brain: right olfactory bulb",28,14,28,24596.8505678123,13824.90625,32660.662109375,8111218.22171177,1778,1778,43733200.3095703,-116.513498312711,-155.90607424072,275.261529808774,NA
"40","brain: left olfacotory bulb",29,14,29,24524.725924529,14116.609375,32012.15234375,8260490.1233944,1569,1569,38479294.9755859,-97.8648820905035,-156.956022944551,276.431485022307,NA
"3","brain: right thalamus ",30,14,30,25311.1604306029,14113.255859375,38105.765625,8464325.52823564,10796,10796,273259288.008789,-114.91293071508,-119.757317525009,292.807891811782,NA
"2","brain: left thalamus",31,14,31,24497.0729994192,15113.4794921875,39421.83203125,6228130.99442105,11030,11030,270202715.183594,-98.7819582955576,-121.873708068903,294.168359020852,NA
"29","brain: right hypothamalus ",32,14,32,23646.8829684797,15113.103515625,32242.841796875,5580599.97207426,7369,7369,174253880.594727,-113.391097842312,-118.420138417696,272.02809065002,NA
"33","brain: left hypothalmus",33,14,33,23867.9901094643,15052.34375,32203.974609375,5070448.75929968,7435,7435,177458506.463867,-97.5474108944183,-120.350369872226,273.400672494956,NA
"36","brain: right septal area",34,14,34,23093.2829691312,10708.5634765625,30758.21875,7198181.01620825,2767,2767,63899113.9755859,-111.365016263101,-141.00505963137,277.076255872786,NA
"26","brain: left septal area",35,14,35,23078.073992206,13716.4150390625,30824.083984375,6081249.6082806,2539,2539,58595229.8662109,-101.697518708153,-141.635683339898,278.144545096495,NA
"28","brain: left neopallial cortex abd amygdala",36,14,36,26559.1440501524,16227.4697265625,37728.84765625,6695337.05272658,16789,16789,445901469.458008,-129.201679671213,-131.09887426291,290.820001191256,NA
"24","brain: right neopallial cortex and amygdala",37,14,37,26031.1301615969,14317.17578125,42430.54296875,13706356.6564442,19718,19718,513281824.526367,-83.5406734962978,-130.219342732529,292.917486560503,NA
"11","brain: right striatum (caudate-putamen, globus pallidus)",38,14,38,28170.8517549095,21613.138671875,35409.57421875,5616103.02365358,5786,5786,162996548.253906,-128.517974421016,-131.329070169374,281.992913930176,NA
"10","brain: left striatum  (caudate-putamen, globus pallidus)",39,14,39,26804.2321878343,19139.65625,33843.3359375,6259152.46088656,5608,5608,150318134.109375,-84.0376248216833,-135.394614835949,285.974322396576,NA
"46","brain: right ventricular zone, hippocampus, medial ganglionic eminence, lateral ganglionic ",40,14,40,33511.1742494135,17916.78515625,40085.42578125,5524173.97764592,13134,13134,440135762.591797,-122.57492005482,-134.100426374296,295.246307294046,NA
"44","brain: left ventricular zone, hippocampus, medial ganglionic eminence, lateral ganglionic ",41,14,41,32283.7759134559,22575.490234375,47553.51171875,11409386.9461119,12776,12776,412457521.070312,-90.5940043832185,-136.383140262993,298.049311208516,NA
"31","pons",42,15,42,24556.5419793022,16456.958984375,34651.890625,7259904.20010168,21903,21903,537861938.972656,-105.260649226133,-93.7001780578003,275.768342236223,NA
"42","left cerebellar primordium ",43,16,43,22979.6529993584,14653.056640625,33146.234375,6855741.32597377,5845,5845,134316071.78125,-89.0980325064157,-81.4831479897348,283.068263473054,NA
"30","right cerebellar primordium",44,17,44,25041.3526532498,16056.83984375,32790.8359375,7485207.71232462,5234,5234,131066439.787109,-119.517004203286,-81.1994650363011,280.134123041651,NA
"8","midbrain",45,18,45,24628.4286151434,12369.6796875,46282.4765625,23573977.4936619,32357,32357,796902064.700195,-105.248045245233,-94.2032635905677,305.00791173471,NA
"34","medulla oblongata",46,19,46,25477.9944607626,16078.3125,34541.95703125,8550279.93259973,15722,15722,400565028.912109,-102.327375651953,-71.6931052029004,266.694758936522,NA
"37","spinal cord",47,20,47,27982.0950320764,14128.5673828125,35294.77734375,8897729.38974978,43865,43865,1227434598.58203,-100.94973213268,-65.5892853071925,178.125589878035,NA
"14","vertebrae",48,21,48,22141.5077315526,15960.7177734375,28211.107421875,2515829.82955162,9965,9965,220640124.544922,-102.936879076769,-87.0282990466633,157.386452584044,NA
"49","heart: left ventricle chamber",102,11,49,29568.039379223,21178.181640625,33639.12890625,5023489.45490841,222,222,6564104.7421875,-93.6261261261261,-103.81981981982,187.36036036036,NA
"20","heart: right ventricle chamber",103,11,50,32888.7037394663,30441.515625,35207.04296875,1225052.94434374,89,89,2927094.6328125,-106.067415730337,-107.258426966292,189.584269662921,NA
