"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"38","external",0,0,0,3021.59860184785,0,60001.0390625,23359979.1232665,20407911,20407912,0,0,0,0,NA
"17","left lung",1,1,1,23594.2235038899,11063.2373046875,30144.080078125,11780900.3603964,13165,13165,310617952.428711,-84.5226737561717,-74.2906190657045,176.571591340676,NA
"32","right lung: cranial lobe",2,2,2,24728.4519566895,8087.40283203125,36016.8359375,34532386.3376334,7041,7041,174113030.227051,-121.084931117739,-71.2947024570373,188.885385598637,NA
"5","right lung: middle lobe",3,2,3,25493.8505028422,9752.333984375,36972.94921875,34634343.6644819,5077,5077,129432279.00293,-127.244238723656,-84.7116407327162,180.695489462281,NA
"7","right lung: caudal lobe",4,2,4,24543.3073559695,8578.52734375,36493.1484375,30123301.7712196,11537,11537,283156136.96582,-118.729132356765,-69.1454450897114,166.277455144318,NA
"3","right lung: accessory lobe",5,2,5,21098.1925633604,10964.220703125,26817.634765625,9639993.03727464,4749,4749,100195316.483398,-98.1174984207202,-83.6171825647505,174.46704569383,NA
"40","left kidney",6,3,6,20629.5836266087,12415.40625,28969.92578125,5407536.69646226,6158,6158,127036975.972656,-87.6953556349464,-86.6472880805456,113.236278012342,NA
"13","right kidney",7,4,7,23075.5716403386,14092.4814453125,32922.76953125,15532008.4607877,5182,5182,119577612.240234,-116.840409108452,-84.1881512929371,112.899845619452,NA
"51","stomach wall",8,5,8,21594.6804903142,10335.92578125,35291.78125,12998214.1284111,10443,10443,225513248.360352,-80.2267547639567,-91.3326630278656,130.741740879058,NA
"43","stomach lumen",9,5,9,10292.1005702521,6850.20654296875,19812.58984375,5344025.43915019,6724,6724,69204084.234375,-78.3875669244497,-93.5029744199881,129.433819155265,NA
"45","medial lobe of liver",10,6,10,35916.3070580162,10197.0166015625,50990.46484375,29631824.2279533,67322,67322,2417957623.75977,-110.215858114732,-106.533168949229,155.701627996792,NA
"22","left lobe of liver ",11,6,11,35608.050991214,11130.76953125,48126.28515625,32721929.0445897,38032,38032,1354245395.29785,-79.7196571308372,-97.4145982330669,145.123369793858,NA
"2","right lobe of liver",12,6,12,35594.4762360613,10507.4267578125,46864.43359375,40128109.3846367,22697,22697,807887827.129883,-125.020487289069,-83.8165836894744,134.641186059832,NA
"37","caudate lobe of liver",13,6,13,27646.2911964975,11948.234375,43052.36328125,19087158.7721636,9184,9184,253903538.348633,-107.784081010453,-90.7431402439024,131.427482578397,NA
"48","left adrenal",14,7,14,28580.4119545017,17878.2890625,38045.19140625,22036106.8588673,681,681,19463260.5410156,-90.1864904552129,-74.8032305433186,124.754772393539,NA
"47","right adrenal",15,8,15,28306.3334613347,16783.505859375,42509.07421875,24203387.6499918,590,590,16700736.7421875,-113.606779661017,-72.6271186440678,123.998305084746,NA
