"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"38","external",0,0,0,3312.89272025455,0,50704.19921875,32341321.5416845,20390355,20390356,0,0,0,0,NA
"33","left lung",1,1,1,29769.3176875656,12922.119140625,39976.7265625,22679584.7765415,12853,12853,382625040.238281,-81.8945771415234,-76.7476853652844,179.345522446122,NA
"26","right lung: cranial lobe",2,2,2,29176.6843369059,15159.54296875,36987.53125,16741283.6473579,7301,7301,213018972.34375,-119.086426516915,-76.04821257362,190.561566908643,NA
"49","right lung: middle lobe",3,2,3,27892.1661013214,14697.80078125,34889.48828125,14152650.210413,5185,5185,144620881.235352,-124.6493731919,-89.0663452266152,182.907425265188,NA
"35","right lung: caudal lobe",4,2,4,29411.160434029,13928.548828125,37251.8203125,15266445.9463955,10923,10923,321258105.420898,-116.106289480912,-73.994049253868,167.650370777259,NA
"30","right lung: accessory lobe",5,2,5,26810.2957794043,12424.076171875,33669.36328125,16015286.0434714,4783,4783,128233644.712891,-95.6518921179176,-86.3447627012335,175.458289776291,NA
"17","left kidney",6,3,6,25959.1232480125,13556.79296875,36795.2109375,8786083.44282036,4996,4996,129691779.74707,-83.873098478783,-88.8869095276221,115.636509207366,NA
"16","right kidney",7,4,7,25459.0590973489,16389.849609375,35335.83984375,4295607.03546331,5961,5961,151761451.279297,-112.498574064754,-87.019124308002,112.966280825365,NA
"14","stomach wall",8,5,8,26520.827290927,12419.7666015625,44772.7734375,21071988.3726832,9876,9876,261919690.325195,-76.1745646010531,-93.6973471040907,132.237444309437,NA
"11","stomach lumen",9,5,9,13015.5564738727,7498.41357421875,24895.787109375,9615522.0515643,4852,4852,63151480.0112305,-73.6553998351195,-94.419208573784,131.29802143446,NA
"29","medial lobe of liver",10,6,10,43007.2295724254,11242.4208984375,63233.0078125,51557717.9082348,76944,76944,3309148272.2207,-105.299269598669,-110.687707943439,158.592183925972,NA
"3","left lobe of liver ",11,6,11,43597.4195991568,10170.154296875,58306.94921875,66096508.9831975,43672,43672,1903986508.73438,-77.6916330829822,-102.764219637296,144.73573456677,NA
"18","right lobe of liver",12,6,12,43538.1196461125,13833.1357421875,60733.8046875,59750239.0685037,24093,24093,1048963916.63379,-122.423567011165,-87.0785290333292,137.13090939277,NA
"12","caudate lobe of liver",13,6,13,35086.284459244,14506.3740234375,44842.31640625,26221113.389701,10361,10361,363528993.282227,-106.875494643374,-93.80117749252,130.721648489528,NA
"10","left adrenal",14,7,14,32673.4773882114,22925.67578125,40635.19140625,15576123.3926976,861,861,28131864.03125,-84.7653890824622,-77.2706155632985,127.202090592334,NA
"22","right adrenal",15,8,15,33815.5882943718,18813.830078125,41037.95703125,16570555.9919536,774,774,26173265.3398438,-109.311369509044,-76.1330749354005,125.984496124031,NA
"6","rectum/hindgut",16,9,16,26126.7036078415,19023.52734375,34478.3984375,7702870.90586033,1885,1885,49248836.3007812,-97.0864721485411,-128.471087533156,96.7655172413793,NA
"20","bladder",17,10,17,24577.7235489539,14536.9072265625,44379.7265625,18978108.7497392,4006,4006,98458360.5371094,-100.936844732901,-127.701198202696,117.690464303545,NA
"37","heart: left ventricle",18,11,18,32835.375843833,23669.5390625,39117.9296875,4530828.10228713,3951,3951,129732569.958984,-95.4829157175399,-104.289293849658,189.987344975955,NA
"15","heart: right ventricle",19,11,19,34308.5338977793,26770.466796875,40885.11328125,5230010.84031803,2896,2896,99357514.1679688,-105.846339779006,-105.157113259669,192.542127071823,NA
"23","left thymic rudiment",20,12,20,30331.8636079231,21010.580078125,34546.40234375,9781486.33841448,1130,1130,34275005.8769531,-97.9380530973451,-92.2964601769911,216.161946902655,NA
"8","right thymic rudiment",21,13,21,30088.4739403488,20664.359375,34927.125,11806279.5834024,1086,1086,32676082.6992188,-107.383057090239,-92.7375690607735,216.723756906077,NA
"42","brain: third ventricle",22,14,22,18641.9896881853,11164.49609375,26642.513671875,9213031.4988498,1425,1425,26564835.3056641,-103.131929824561,-128.684912280702,284.840701754386,NA
"4","brain: mesencephalic vesicle",23,14,23,13190.8347843251,8998.208984375,22521.55859375,9384992.70620473,4418,4418,58277108.0771484,-98.9560887279312,-93.0550022634676,309.694431869624,NA
"21","brain: fourth ventricle",24,14,24,16482.5537644788,10043.392578125,25205.408203125,11172403.8038776,2590,2590,42689814.25,-98.5772200772201,-85.7826254826255,285.035135135135,NA
"43","brain: cerebral aqueduct",25,14,25,19385.940156581,11069.703125,24937.82421875,10984904.0677393,472,472,9150163.75390625,-99.3411016949153,-89.9427966101695,295.436440677966,NA
"45","brain: left lateral ventricle",26,14,26,23453.2891014271,12579.744140625,33380.68359375,23675098.489772,1731,1731,40597643.4345703,-90.4402079722704,-142.949162333911,298.978625072213,NA
"51","brain: right lateral ventricle",27,14,27,21177.5449698661,11497.857421875,32591.041015625,19502517.6504867,1750,1750,37060703.6972656,-118.530857142857,-139.908571428571,300.160571428571,NA
"47","brain: right olfactory bulb",28,14,28,24243.1641935367,17318.0625,32023.056640625,5568001.10937705,1729,1729,41916430.890625,-116.583574320416,-161.641989589358,280.315211104685,NA
