"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"36","external",0,0,0,3453.78274903773,0,54051.36328125,22556261.9529037,20319117,20319116,0,0,0,0,NA
"16","left lung",1,1,1,22085.5954438586,10742.7490234375,29315.037109375,7595937.06807278,17093,17093,377509082.921875,-83.643947814895,-77.068273562277,182.301526940853,NA
"28","right lung: cranial lobe",2,2,2,20411.8867044944,10694.3662109375,25263.296875,5529574.4373515,9385,9385,191565556.72168,-123.204155567395,-81.8393180607352,195.099840170485,NA
"46","right lung: middle lobe",3,2,3,20143.9116358509,11938.9990234375,25701.2265625,4889187.42747994,6783,6783,136636152.625977,-124.742886628336,-96.9454518649565,186.066489753796,NA
"14","right lung: caudal lobe",4,2,4,20356.2673600405,10049.2177734375,27242.86328125,4931715.57659289,15507,15507,315664637.952148,-120.697813890501,-75.6466112078416,171.684787515316,NA
"41","right lung: accessory lobe",5,2,5,20009.2036744074,10980.8251953125,24283,6465530.28861448,5368,5368,107409405.324219,-97.1879657228018,-87.6127049180328,178.615312965723,NA
"2","left kidney",6,3,6,18228.859431761,11731.0703125,24069.53515625,2540581.567372,5712,5712,104123245.074219,-80.8174019607843,-84.344537815126,112.516631652661,NA
"20","right kidney",7,4,7,18426.8813618646,10449.4033203125,25388.009765625,4377764.53471874,8454,8454,155780855.033203,-112.635320558316,-82.9886444286728,109.077832978472,NA
"12","stomach wall",8,5,8,20173.8061245199,11889.1494140625,29491.0078125,7779117.38050895,13425,13425,270833347.22168,-72.7920297951583,-83.8665176908752,131.512551210428,NA
"9","stomach lumen",9,5,9,11498.2367964428,7231.54345703125,19192.330078125,4047094.37853837,5332,5332,61308598.5986328,-69.9264816204051,-83.7113653413353,130.912040510128,NA
"5","medial lobe of liver",10,6,10,30101.0956979177,11162.17578125,41697.50390625,19833976.9595239,82517,82517,2483852113.70508,-109.004338499945,-109.145073136445,155.510125186325,NA
"17","left lobe of liver ",11,6,11,29851.3971678276,11715.3720703125,40531.66796875,21518598.5449026,41500,41500,1238832982.46484,-77.1973975903614,-98.9790602409639,145.831614457831,NA
"50","right lobe of liver",12,6,12,27888.3398664241,9601.111328125,39191.59375,17193783.3415248,24765,24765,690654736.791992,-122.738501918029,-81.0528972339996,134.205653139511,NA
"44","caudate lobe of liver",13,6,13,24809.742227148,8527.001953125,31235.955078125,14502123.8548746,13276,13276,329374137.807617,-104.727930099428,-89.6529075022597,130.625112985839,NA
"8","left adrenal",14,7,14,25203.7432004172,17570.26171875,32165.21484375,13665612.1374824,779,779,19633715.953125,-85.196405648267,-71.1450577663671,127.163029525032,NA
"10","right adrenal",15,8,15,24397.8935943644,12418.8212890625,31461.107421875,15281784.6525197,763,763,18615592.8125,-108.592398427261,-71.7195281782438,123.339449541284,NA
"29","rectum/hindgut",16,9,16,19456.9570240429,14529.474609375,27004.84375,4030543.20930411,2168,2168,42182682.828125,-92.059963099631,-124.513376383764,88.9469557195572,NA
"6","bladder",17,10,17,18681.3704731152,8598.4384765625,29680.58984375,11565306.9785082,5235,5235,97796974.4267578,-96.6855778414518,-126.839541547278,112.331423113658,NA
"34","heart: left ventricle",18,11,18,23666.4312592112,17774.435546875,32307.376953125,4192983.76905627,4368,4368,103374971.740234,-93.6041666666667,-107.126373626374,191.062042124542,NA
"31","heart: right ventricle",19,11,19,24446.575894519,17776.69140625,32414.603515625,5984547.34505989,3190,3190,77984577.1035156,-103.194043887147,-110.163009404389,192.610031347962,NA
"22","left thymic rudiment",20,12,20,21517.5307096618,16357.740234375,23763.658203125,2612209.93455103,1482,1482,31888980.5117188,-97.7962213225371,-98.191632928475,218.058704453441,NA
"48","right thymic rudiment",21,13,21,21310.3479046026,15743.3212890625,23560.23828125,3037062.17317297,1565,1565,33350694.4707031,-108.401916932907,-100.051118210863,219.02428115016,NA
"1","brain: third ventricle",22,14,22,14681.8159343785,9887.2607421875,19090.11328125,3362623.32461671,1339,1339,19658951.5361328,-101.244958924571,-134.808065720687,294.834204630321,NA
"24","brain: mesencephalic vesicle",23,14,23,11488.2818762965,8427.8349609375,16405.876953125,3409358.95993213,2802,2802,32190165.8173828,-101.266238401142,-98.5306923625981,320.64846538187,NA
"23","brain: fourth ventricle",24,14,24,12787.6582743619,8225.5263671875,19886.31640625,3042592.07712926,3482,3482,44526626.1113281,-101.773118897186,-90.6165996553705,297.240379092476,NA
"26","brain: cerebral aqueduct",25,14,25,13977.4860855731,9366.1611328125,17663.361328125,2246339.89448983,922,922,12887242.1708984,-102.417570498915,-94.5813449023861,307.406724511931,NA
"13","brain: left lateral ventricle",26,14,26,18965.0385007183,11206.2197265625,23791.869140625,6262322.93005053,1229,1229,23308032.3173828,-85.960130187144,-145.407648494711,306.042310821806,NA
"7","brain: right lateral ventricle",27,14,27,18448.2650971545,12225.685546875,23118.056640625,6417696.2137526,1012,1012,18669644.2783203,-115.559288537549,-147.674901185771,307.481225296443,NA
"4","brain: right olfactory bulb",28,14,28,18166.5110258196,13455.6015625,22795.3359375,2356581.70383653,1935,1935,35152198.8349609,-110.252713178295,-171.257881136951,288.568475452196,NA
"37","brain: left olfacotory bulb",29,14,29,18442.5695504334,12883.7373046875,23407.708984375,2459064.9081823,1853,1853,34174081.3769531,-91.0658391797086,-170.424716675661,288.611440906638,NA
"15","brain: right thalamus ",30,14,30,18028.3074599995,12577.9990234375,28341.25390625,2977684.14985337,13202,13202,238009715.086914,-109.90493864566,-132.266096046054,307.281018027572,NA
"27","brain: left thalamus",31,14,31,18460.1698685762,13212.4609375,26411.28125,2308828.51097566,12844,12844,237102421.791992,-92.6082995951417,-131.691840548116,307.722594207412,NA
"47","brain: right hypothamalus ",32,14,32,17365.6199868741,12495.8583984375,22662.919921875,1723711.18525195,8678,8678,150698850.246094,-110.132864715372,-131.650956441576,286.182876238765,NA
"43","brain: left hypothalmus",33,14,33,17981.9714921592,13401.8759765625,22553.693359375,1202164.95601411,8556,8556,153853748.086914,-92.9596774193548,-131.349228611501,286.04698457223,NA
"40","brain: right septal area",34,14,34,17047.1452793645,11055.46875,21538.20703125,2370942.040619,3236,3236,55164562.1240234,-106.065822002472,-154.819221260816,290.711063040791,NA
"3","brain: left septal area",35,14,35,17344.6509756756,12348.5107421875,21881.318359375,2150339.6828496,3083,3083,53473558.9580078,-96.0843334414531,-154.073305222186,290.646123905287,NA
