"","Structure","Label","Organ_Masks","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t"
"38","external",0,0,0,2991.56759603799,0,51815.96484375,31110856.4823087,20414663,20414664,0,0,0,0,NA
"47","left lung",1,1,1,29225.4436902926,12939.3134765625,35857.09765625,17996753.8243834,12908,12908,377242027.154297,-116.846684226836,-153.090486519988,181.396110938953,NA
"48","right lung: cranial lobe",2,2,2,28932.7217324789,11992.5625,42555.58203125,27053483.8313938,6160,6160,178225565.87207,-79.3922077922078,-149.721590909091,193.631655844156,NA
"26","right lung: middle lobe",3,2,3,28560.0686647121,9986.4833984375,40902.09765625,30645434.0296123,4919,4919,140486977.761719,-76.9229518194755,-136.339906485058,185.161618215084,NA
"2","right lung: caudal lobe",4,2,4,30224.2857349401,9551.9794921875,41821.96484375,32913884.0230898,10645,10645,321737521.648438,-81.4173790511977,-153.082198215124,171.435509628934,NA
"3","right lung: accessory lobe",5,2,5,27533.0828654202,12476.7041015625,34585.34375,19857033.7122913,4403,4403,121228163.856445,-104.139677492619,-142.810129457188,177.64978423802,NA
"7","left kidney",6,3,6,26065.3167090004,12493.884765625,32077.064453125,7388381.03922184,6090,6090,158737778.757812,-110.04302134647,-141.908045977011,115.421510673235,NA
"30","right kidney",7,4,7,27451.4020937965,16303.3974609375,38330.1484375,16664458.7165979,5208,5208,142966902.104492,-82.7908986175115,-139.572004608295,117.412250384025,NA
"32","stomach wall",8,5,8,25323.1956874987,12835.38671875,41675.0546875,19925202.2664073,11599,11599,293723746.779297,-121.563927924821,-140.783860677645,132.138546426416,NA
"15","stomach lumen",9,5,9,12545.6324875896,8676.6396484375,22874.267578125,5803009.12838149,6399,6399,80279502.2880859,-124.536490076574,-139.987341772152,130.399906235349,NA
"10","medial lobe of liver",10,6,10,46292.3691154084,10736.6611328125,63344.59765625,63714088.6613677,63125,63125,2922205800.41016,-97.1212514851485,-119.181908910891,159.710368316832,NA
"44","left lobe of liver ",11,6,11,45188.7833248996,14271.1416015625,60883.640625,57954024.1258643,38798,38798,1753234415.43945,-122.707948863343,-132.011985153874,146.529975771947,NA
"13","right lobe of liver",12,6,12,46047.4476333277,13922.328125,63551.6015625,80474901.9985863,19393,19393,892998151.953125,-75.4468622698912,-138.810034548548,139.613829732378,NA
"36","caudate lobe of liver",13,6,13,34886.2193580045,13417.6181640625,48485.6328125,29136328.7333061,10506,10506,366514620.575195,-92.108890158005,-135.203597944032,135.146678088711,NA
"43","left adrenal",14,7,14,32495.7686325294,21094.7890625,42037.18359375,20392474.7016129,828,828,26906496.4277344,-109.042270531401,-155.04347826087,126.54347826087,NA
"22","right adrenal",15,8,15,34650.2923269103,23036.734375,48636.89453125,20928189.6303722,566,566,19612065.4570312,-84.791519434629,-151.151943462898,129.623674911661,NA
"49","rectum/hindgut",16,9,16,26884.8686068585,19067.369140625,37462.5859375,10998135.6740494,1782,1782,47908835.8574219,-101.547699214366,-101.295173961841,97.4253647586981,NA
"5","bladder",17,10,17,25198.6546941338,10873.751953125,34040.20703125,19721693.6555767,3798,3798,95704490.5283203,-102.578725645076,-103.474196945761,119.388625592417,NA
"21","heart: left ventricle",18,11,18,33094.2360727122,24636.265625,38196.09375,4994567.73961174,3617,3617,119701851.875,-109.400055294443,-125.892728780758,191.503455902682,NA
"50","heart: right ventricle",19,11,19,34068.0683913186,25362.291015625,39485.12890625,5642492.41279264,2996,2996,102067932.900391,-99.568090787717,-122.909879839786,194.207943925234,NA
"1","left thymic rudiment",20,12,20,30489.3899806874,21275.25,34524.29296875,11826630.5157819,1161,1161,35398181.7675781,-106.152454780362,-137.016365202412,215.904392764858,NA
"4","right thymic rudiment",21,13,21,29995.9042613959,20359.291015625,34089.46484375,10476633.0500087,1101,1101,33025490.5917969,-96.6176203451408,-134.180744777475,216.112624886467,NA
"27","brain: third ventricle",22,14,22,19112.2037955506,10992.8427734375,27582.5703125,9983577.41163202,1168,1168,22323054.0332031,-104.481164383562,-99.277397260274,287.055650684931,NA
"6","brain: mesencephalic vesicle",23,14,23,12736.1675120765,8395.677734375,22189.212890625,9760303.63998221,3723,3723,47416751.6474609,-100.106634434596,-134.224012892828,313.465753424658,NA
"46","brain: fourth ventricle",24,14,24,16283.2027842898,9134.1845703125,25869.90234375,10472159.4888848,2786,2786,45365002.9570312,-100.193826274228,-142.399497487437,289.323402727925,NA
"8","brain: cerebral aqueduct",25,14,25,19223.6475327158,10560.427734375,24390.419921875,6986485.00226682,517,517,9938625.77441406,-99.7988394584139,-137.907156673114,299.68085106383,NA
"9","brain: left lateral ventricle",26,14,26,24859.3097850692,12290.73828125,34890.91015625,19828791.4699577,1346,1346,33460630.9707031,-119.705052005944,-89.1344725111441,300.325408618128,NA
"12","brain: right lateral ventricle",27,14,27,25001.0545327343,13494.6259765625,33591.6796875,21913522.6433988,1079,1079,26976137.8408203,-93.3577386468953,-84.1158480074143,300.834105653383,NA
"39","brain: right olfactory bulb",28,14,28,24105.8526503517,15484.3193359375,32354.6953125,7045799.15842284,1755,1755,42305771.4013672,-98.5105413105413,-65.0962962962963,281.059829059829,NA
"37","brain: left olfacotory bulb",29,14,29,24640.3126889921,16048.3291015625,33441.15234375,9180226.8207301,1576,1576,38833132.7978516,-117.465736040609,-66.8946700507614,281.151015228426,NA
"18","brain: right thalamus ",30,14,30,25554.0596029179,15391.451171875,39496.62890625,6016139.22328487,10992,10992,280890223.155273,-96.048307860262,-101.450691411936,300.129275836972,NA
"17","brain: left thalamus",31,14,31,25471.9657669343,16541.203125,38711.8515625,5700981.84155307,10227,10227,260501793.898438,-111.806785958737,-102.383494670969,300.314461718979,NA
"25","brain: right hypothamalus ",32,14,32,24109.854313054,15349.173828125,33316.02734375,4797605.39828721,7714,7714,185983416.170898,-95.9984443868291,-102.744231267825,279.652968628468,NA
"24","brain: left hypothalmus",33,14,33,24519.6130185124,15154.75,32018.80078125,3856783.93247866,7798,7798,191203942.318359,-112.389715311618,-103.592716081046,279.876122082585,NA
"34","brain: right septal area",34,14,34,23084.0009909083,15904.2041015625,29922.94921875,5826884.88173793,2791,2791,64427446.765625,-102.013973486206,-80.7563597276962,283.455034037979,NA
"28","brain: left septal area",35,14,35,23378.3008058854,17352.990234375,31679.34375,6364915.02337233,2537,2537,59310749.1445312,-111.43003547497,-81.3433188805676,283.689002759164,NA
"29","brain: left neopallial cortex abd amygdala",36,14,36,25794.849219901,18387.146484375,37205.35546875,8226764.83632157,17647,17647,455201704.183594,-83.3104777015923,-88.2114807049357,297.720065733552,NA
"31","brain: right neopallial cortex and amygdala",37,14,37,25127.8951478184,15158.474609375,36294.7109375,9325965.25391551,20028,20028,503261484.020508,-127.850908727781,-94.5179249051328,297.490013980427,NA
"16","brain: right striatum (caudate-putamen, globus pallidus)",38,14,38,26694.6534832345,20666.6796875,34665.3046875,6106552.73263478,6042,6042,161289096.345703,-83.5736511089043,-87.646805693479,290.618834822906,NA
"40","brain: left striatum  (caudate-putamen, globus pallidus)",39,14,39,26978.1302054043,20030.822265625,35411.0078125,9650422.20463421,5779,5779,155906614.457031,-128.061602353348,-90.3595777816231,291.523793043779,NA
"11","brain: right ventricular zone, hippocampus, medial ganglionic eminence, lateral ganglionic ",40,14,40,34014.5189114126,25139.80078125,39548.12109375,4932508.341849,11955,11955,406643573.585938,-90.8583019657047,-85.4005018820577,301.600418235048,NA
"14","brain: left ventricular zone, hippocampus, medial ganglionic eminence, lateral ganglionic ",41,14,41,33416.1342570909,23878.142578125,39227.6015625,6538646.10338814,11476,11476,383483556.734375,-121.109358661555,-88.6105785988149,302.15057511328,NA
